대학명,학과명,전형명,년도,합격 백분위
한양대,신소재공학부,일반전형,2023,94.5
한양대,에너지공학과,일반전형,2023,93.25
한양대,연극영화학과(영화전공),일반전형,2023,92.25
한양대,영어교육과,일반전형,2023,92.17
한양대,영어영문학과,일반전형,2023,92.33
한양대,원자력공학과,일반전형,2023,90
한양대,유기나노공학과,일반전형,2023,94.33
한양대,융합전자공학부,일반전형,2023,90.33
한양대,의예과,일반전형,2023,99.5
한양대,자원환경공학과,일반전형,2023,91.5
한양대,전기공학전공,일반전형,2023,92.75
한양대,정보시스템학과(상경),일반전형,2023,96
한양대,정책학과,일반전형,2023,94.5
한양대,정치외교학과,일반전형,2023,93.25
한양대,중어중문학과,일반전형,2023,92.17
한양대,철학과,일반전형,2023,92
한양대,컴퓨터소프트웨어학부,일반전형,2023,96.33
한양대,파이낸스경영학과,일반전형,2023,93.17
한양대,행정학과,일반전형,2023,93.5
한양대,화학공학과,일반전형,2023,93.5
한양대,화학과,일반전형,2023,93.75
한양대(ERICA),ICT융합학부,일반전형,2023,81.5
한양대(ERICA),ICT융합학부,일반전형,2024,81
한양대(ERICA),건설환경공학과,일반전형,2023,78.5
한양대(ERICA),건설환경공학과,일반전형,2024,79.83
한양대(ERICA),건축공학전공,일반전형,2023,79.67
한양대(ERICA),건축공학전공,일반전형,2024,79.83
한양대(ERICA),건축학전공,일반전형,2023,78.83
한양대(ERICA),건축학전공,일반전형,2024,80.83
한양대(ERICA),경영학부,일반전형,2023,79.17
한양대(ERICA),경영학부,일반전형,2024,78.5
한양대(ERICA),경제학부,일반전형,2023,77.83
한양대(ERICA),경제학부,일반전형,2024,77.83
한양대(ERICA),광고홍보학과,일반전형,2023,79.5
한양대(ERICA),광고홍보학과,일반전형,2024,79.17
한양대(ERICA),교통물류공학과,일반전형,2023,77.33
한양대(ERICA),교통물류공학과,일반전형,2024,77.5
한양대(ERICA),기계공학과,일반전형,2023,80.17
한양대(ERICA),기계공학과,일반전형,2024,80.33
한양대(ERICA),나노광전자학과,일반전형,2023,79.5
한양대(ERICA),나노광전자학과,일반전형,2024,80.5
한양대(ERICA),로봇공학과,일반전형,2023,82.5
한양대(ERICA),로봇공학과,일반전형,2024,80.83
한양대(ERICA),무용예술학과(창작무용),일반전형,2023,15
한양대(ERICA),문화인류학과,일반전형,2023,75.5
한양대(ERICA),문화인류학과,일반전형,2024,77.5
한양대(ERICA),문화콘텐츠학과,일반전형,2023,79.33
한양대(ERICA),문화콘텐츠학과,일반전형,2024,80.67
한양대(ERICA),보험계리학과,일반전형,2023,78.17
한양대(ERICA),보험계리학과,일반전형,2024,75.17
한양대(ERICA),산업경영공학과,일반전형,2023,78.17
한양대(ERICA),산업경영공학과,일반전형,2024,81
한양대(ERICA),산업디자인학과,일반전형,2023,76
한양대(ERICA),생명나노공학과,일반전형,2023,80.83
한양대(ERICA),생명나노공학과,일반전형,2024,83.67
한양대(ERICA),수리데이터사이언스학과,일반전형,2023,79
한양대(ERICA),수리데이터사이언스학과,일반전형,2024,80.67
한양대(ERICA),스포츠과학부,일반전형,2023,71.5
한양대(ERICA),스포츠과학부,일반전형,2024,73.5
한양대(ERICA),약학과,일반전형,2023,97.17
한양대(ERICA),약학과,일반전형,2024,97.5
한양대(ERICA),영미언어.문화학과,일반전형,2023,77.33
한양대(ERICA),영미언어.문화학과,일반전형,2024,77.83
한양대(ERICA),영상디자인학과,일반전형,2023,73.5
한양대(ERICA),영상디자인학과,일반전형,2024,73.5
한양대(ERICA),융합디자인학부,일반전형,2024,74
한양대(ERICA),응용물리학과,일반전형,2023,80.67
한양대(ERICA),응용물리학과,일반전형,2024,78.83
한양대(ERICA),의약생명과학과,일반전형,2023,81.5
한양대(ERICA),의약생명과학과,일반전형,2024,82.33
한양대(ERICA),인공지능학과,일반전형,2023,80.67
한양대(ERICA),인공지능학과,일반전형,2024,81.83
한양대(ERICA),일본학과,일반전형,2023,74.5
한양대(ERICA),일본학과,일반전형,2024,78.17
한양대(ERICA),재료화학공학과,일반전형,2023,81
한양대(ERICA),재료화학공학과,일반전형,2024,81
한양대(ERICA),전자공학부,일반전형,2023,82.5
한양대(ERICA),전자공학부,일반전형,2024,81.5
한양대(ERICA),정보사회미디어학과,일반전형,2023,77
한양대(ERICA),정보사회미디어학과,일반전형,2024,79.67
한양대(ERICA),주얼리.패션디자인학과,일반전형,2023,70.5
한양대(ERICA),주얼리.패션디자인학과,일반전형,2024,70
한양대(ERICA),중국학과,일반전형,2023,75.67
한양대(ERICA),중국학과,일반전형,2024,77
한양대(ERICA),커뮤니케이션디자인학과,일반전형,2023,75.5
한양대(ERICA),컴퓨터학부,일반전형,2023,82.33
한양대(ERICA),컴퓨터학부,일반전형,2024,81.83
한양대(ERICA),프랑스학과,일반전형,2023,75.67
한양대(ERICA),프랑스학과,일반전형,2024,76.33
한양대(ERICA),한국언어문학과,일반전형,2023,77.83
한양대(ERICA),한국언어문학과,일반전형,2024,75.67
한양대(ERICA),해양융합공학과,일반전형,2023,79.33
한양대(ERICA),해양융합공학과,일반전형,2024,79.33
한양대(ERICA),화학분자공학과,일반전형,2023,80
한양대(ERICA),화학분자공학과,일반전형,2024,79
한일장신대,간호학과,일반전형,2024,4
한일장신대,사회복지학과,일반전형,2024,5
한일장신대,신학과,일반전형,2024,5
한일장신대,실용음악학과,일반전형,2024,7
한일장신대,심리상담학과,일반전형,2024,8
한일장신대,운동처방재활학과,일반전형,2024,7
협성대,가구디자인학과,일반전형,2023,20.5
협성대,건축공학과,일반전형,2023,55
협성대,경영학과,일반전형,2023,58.17
협성대,글로벌통상·문화학과,일반전형,2023,62.5
협성대,금융보험학과,일반전형,2023,54.33
협성대,도시공학과,일반전형,2023,51.5
협성대,도시행정학과,일반전형,2023,57.5
협성대,문예창작학과,일반전형,2023,56.33
협성대,미디어영상광고학과,일반전형,2023,48.5
협성대,보건관리학과,일반전형,2023,62
협성대,사회복지학과,일반전형,2023,54.83
협성대,산업디자인학과,일반전형,2023,19.67
협성대,생명과학과,일반전형,2023,58
협성대,세무회계학과,일반전형,2023,56.67
협성대,소프트웨어공학,일반전형,2023,62.5
협성대,시각디자인학과,일반전형,2023,29.83
협성대,실내디자인학과,일반전형,2023,24
협성대,아동보육학과,일반전형,2023,55.67
협성대,유통경영학과,일반전형,2023,55.83
협성대,음악학부-관현악,일반전형,2023,5.67
협성대,음악학부-성악,일반전형,2023,11
협성대,음악학부-실용음악,일반전형,2023,9.67
협성대,음악학부-피아노,일반전형,2023,19.5
협성대,중국어문화학과,일반전형,2023,45.83
협성대,컴퓨터공학과,일반전형,2023,59.67
협성대,호텔관광경영학과,일반전형,2023,57
호남대,간호학과,일반전형,2023,63.83
호남대,간호학과 ,일반전형,2023,45.33
호남대,건축토목공학부,일반전형,2023,45.17
호남대,건축학과,일반전형,2023,56.5
호남대,게임소프트웨어학과,일반전형,2023,55
호남대,경영학부,일반전형,2023,51.17
호남대,글로벌통상학과,일반전형,2023,46.17
호남대,기계자동차공학부,일반전형,2023,40.17
호남대,기독교학과,일반전형,2023,22.5
호남대,동물보건복지학과,일반전형,2023,47.83
호남대,디지털기술경영학과,일반전형,2023,51
호남대,로봇공학과,일반전형,2023,29.83
호남대,문화영상학부,일반전형,2023,49.33
호남대,물리치료학과,일반전형,2023,65.17
호남대,미디어커뮤니케이션학과,일반전형,2023,53.67
호남대,반도체공학과,일반전형,2023,52
호남대,법경찰행정학과,일반전형,2023,48.33
호남대,빅데이터AI학부,일반전형,2023,53.33
호남대,사회복지학부,일반전형,2023,49.83
호남대,산업심리학과,일반전형,2023,49.83
호남대,소방방재학과,일반전형,2023,49.5
호남대,시스템제어공학과,일반전형,2023,44.67
호남대,식품공학과,일반전형,2023,49.33
호남대,식품영양학과,일반전형,2023,40.5
호남대,신소재공학과,일반전형,2023,27.17
호남대,안전보건학과,일반전형,2023,33
호남대,영어영문학과,일반전형,2023,45.67
호남대,유아교육과,일반전형,2023,55.17
호남대,응급구조학과 ,일반전형,2023,26
호남대,임상병리학과,일반전형,2023,58.5
호남대,자동차ICT공학과,일반전형,2023,22
호남대,전기공학과,일반전형,2023,45.17
호남대,전기공학과 ,일반전형,2023,12.67
호남대,전자공학과,일반전형,2023,50.5
호남대,전자재료공학과,일반전형,2023,30.33
호남대,정보통신공학부,일반전형,2023,44.83
호남대,제약공학과,일반전형,2023,55.5
호남대,중국학과,일반전형,2023,39
호남대,청소년문화·상담학과,일반전형,2023,44.67
호남대,컴퓨터공학부,일반전형,2023,54.5
호남대,통합선발(인문),일반전형,2023,16
호남대,통합선발(자연),일반전형,2023,12
호남대,한국언어문화학과,일반전형,2023,39.67
호남대,화장품생명공학부,일반전형,2023,47.5
호남대,화학공학과,일반전형,2023,50.83
호남대,환경공학과,일반전형,2023,43.67
호원대,간호학과,일반전형,2023,85.6
호원대,물리치료학과,일반전형,2023,85
홍익대,건설환경공학과,일반전형,2023,85
홍익대,건축학부 건축학전공(5년제),일반전형,2023,91.17
홍익대,건축학부 실내건축학전공,일반전형,2023,89.67
홍익대,경영학부,일반전형,2023,89.6
홍익대,경제학부,일반전형,2023,88.8
홍익대,교육학과,일반전형,2023,87.6
홍익대,국어교육과,일반전형,2023,88.8
홍익대,국어국문학과,일반전형,2023,85.6
홍익대,금속조형디자인과,일반전형,2023,89
홍익대,기계·시스템디자인공학과,일반전형,2023,79.83
홍익대,도시공학과,일반전형,2023,83.5
홍익대,도예·유리과,일반전형,2023,83.75
홍익대,독어독문학과,일반전형,2023,84
홍익대,동양화과,일반전형,2023,84.75
홍익대,디자인학부,일반전형,2023,97.75
홍익대,목조형가구학과,일반전형,2023,88.5
홍익대,미술대학자율전공,일반전형,2023,85.5
홍익대,법학부,일반전형,2023,86.8
홍익대,불어불문학과,일반전형,2023,86.4
홍익대,산업·데이터공학과,일반전형,2023,86.67
홍익대,서울캠퍼스자율전공(인문·예능),일반전형,2023,89.2
홍익대,서울캠퍼스자율전공(자연·예능),일반전형,2023,88.67
홍익대,섬유미술·패션디자인과,일반전형,2023,90.5
홍익대,수학교육과,일반전형,2023,86.5
홍익대,신소재·화공시스템공학부,일반전형,2023,84.83
홍익대,역사교육과,일반전형,2023,84.4
홍익대,영어교육과,일반전형,2023,84.2
홍익대,영어영문학과,일반전형,2023,82
홍익대,예술학과,일반전형,2023,91.5
홍익대,전자·전기공학부,일반전형,2023,92.83
홍익대,조소과,일반전형,2023,81
홍익대,컴퓨터공학과,일반전형,2023,89.17
홍익대,판화과,일반전형,2023,88.25
홍익대,회화과,일반전형,2023,84.25
홍익대(세종),건축공학부,일반전형,2023,61.83
홍익대(세종),게임학부-게임그래픽디자인(미술계),일반전형,2023,80.75
홍익대(세종),게임학부-게임소프트웨어(공학계),일반전형,2023,63.33
홍익대(세종),과학기술대학 자율전공,일반전형,2023,62.67
홍익대(세종),광고홍보학부,일반전형,2023,74
홍익대(세종),기계정보공학과,일반전형,2023,61.33
홍익대(세종),나노신소재학과,일반전형,2023,58.5
홍익대(세종),디자인컨버전스학부,일반전형,2023,71.25
홍익대(세종),바이오화학공학과,일반전형,2023,61.33
홍익대(세종),상경학부,일반전형,2023,49
홍익대(세종),세종캠퍼스자율전공(인문·예능),일반전형,2023,56
홍익대(세종),세종캠퍼스자율전공(자연·예능),일반전형,2023,64.33
홍익대(세종),소프트웨어융합학과,일반전형,2023,60.67
홍익대(세종),영상애니메이션학부,일반전형,2023,88.5
홍익대(세종),전자전기융합공학과,일반전형,2023,74.5
홍익대(세종),조선해양공학과,일반전형,2023,63
화성의과학대,간호학과,일반전형,2023,53
화성의과학대,간호학과,일반전형,2024,55
화성의과학대,경영학과,일반전형,2023,25.33
화성의과학대,경찰과학수사학과,일반전형,2024,65
화성의과학대,경찰행정학과,일반전형,2023,27
화성의과학대,데이터사이언스학과,일반전형,2024,38.5
화성의과학대,바이오헬스케어학과,일반전형,2024,54.5
화성의과학대,서비스디자인학과,일반전형,2024,32
화성의과학대,스포츠건강학부,일반전형,2023,26
화성의과학대,스포츠과학부,일반전형,2024,55
화성의과학대,의료경영학과,일반전형,2024,54
화성의과학대,의료복지학과,일반전형,2024,26.5
화성의과학대,의료심리학과,일반전형,2024,49.5
화성의과학대,의생명과학과,일반전형,2023,35.83
화성의과학대,의생명과학과,일반전형,2024,53.68
화성의과학대,컴퓨터사이언스학과,일반전형,2023,29.67
연세대,언더우드학부(인문사회),일반전형(국제계열),2024,92.25
연세대,융합과학공학부,일반전형(국제계열),2024,89.75
연세대,융합인문사회과학부,일반전형(국제계열),2024,90
경남대,디자인학과,일반전형(실기),2024,86
극동대,디자인학과,일반전형(실기),2024,10.67
극동대,만화애니메이션학과,일반전형(실기),2024,21.67
극동대,사회체육학과,일반전형(실기),2024,31.33
극동대,연극연기학과,일반전형(실기),2024,19.33
전북대,무용학과(컨템포러리무용/안무),일반전형(예체능실기),2024,2.67
전북대,스포츠과학과,일반전형(예체능실기),2024,53.83
전북대,체육교육과,일반전형(예체능실기),2024,61.17
경운대,간호학과,일반전형1,2024,73
경운대,물리치료학과,일반전형1,2024,70
경운대,사회안전계열,일반전형1,2024,43
경운대,소프트웨어융합계열,일반전형1,2024,37
경운대,소프트웨어융합계열(야),일반전형1,2024,33
경운대,임상병리학과,일반전형1,2024,47
경운대,작업치료학과,일반전형1,2024,40
경운대,치위생학과,일반전형1,2024,45
경운대,항공공항서비스계열,일반전형1,2024,43
경운대,항공시스템계열,일반전형1,2024,40
수원대,간호학과,일반전형1,2023,84.8
수원대,간호학과,일반전형1,2024,84.5
수원대,건설환경에너지공학부,일반전형1,2023,80.1
수원대,건설환경에너지공학부,일반전형1,2024,81.6
수원대,건축도시부동산학부,일반전형1,2023,80.3
수원대,건축도시부동산학부,일반전형1,2024,80.8
수원대,경영학부,일반전형1,2023,82.3
수원대,경영학부,일반전형1,2024,79.4
수원대,경제학부,일반전형1,2023,80.8
수원대,경제학부,일반전형1,2024,82.2
수원대,데이터과학부,일반전형1,2023,81.1
수원대,데이터과학부,일반전형1,2024,80.8
수원대,디지털콘텐츠전공,일반전형1,2024,81.9
수원대,문화콘텐츠테크놀러지,일반전형1,2023,81.3
수원대,미디어커뮤니케이션학과,일반전형1,2023,80.8
수원대,미디어커뮤니케이션학과,일반전형1,2024,83.3
수원대,바이오화학산업학부,일반전형1,2023,81.2
수원대,바이오화학산업학부,일반전형1,2024,78.6
수원대,반도체공학과,일반전형1,2024,78.4
수원대,법·행정학부,일반전형1,2023,82.3
수원대,산업 및 기계공학부,일반전형1,2023,80.5
수원대,산업및기계공학부,일반전형1,2024,79.6
수원대,식품영양학과,일반전형1,2023,80.3
수원대,식품영양학과,일반전형1,2024,80.6
수원대,아동가족복지학과,일반전형1,2023,81.1
수원대,아동가족복지학과,일반전형1,2024,80.2
수원대,외국어학부,일반전형1,2023,81
수원대,외국어학부,일반전형1,2024,80.5
수원대,의류학과,일반전형1,2023,81.2
수원대,의류학과,일반전형1,2024,80.2
수원대,인문학부,일반전형1,2023,81.4
수원대,인문학부,일반전형1,2024,78.3
수원대,전기전자공학부,일반전형1,2023,82.9
수원대,전기전자공학부,일반전형1,2024,72.7
수원대,전자재료공학부,일반전형1,2023,81.2
수원대,정보통신학부,일반전형1,2023,81
수원대,정보통신학부,일반전형1,2024,79.4
수원대,컴퓨터학부,일반전형1,2023,82.3
수원대,컴퓨터학부,일반전형1,2024,82.8
수원대,호텔관광학부,일반전형1,2023,80.9
수원대,호텔관광학부,일반전형1,2024,74.7
수원대,화학공학·신소재공학부,일반전형1,2023,82.3
수원대,화학공학신소재공학부,일반전형1,2024,80.7
신한대,K-뷰티학과,일반전형1,2023,82
신한대,간호학과,일반전형1,2023,92.5
신한대,경찰행정학과,일반전형1,2023,90.5
신한대,국제개발협력학과,일반전형1,2023,86
신한대,글로벌관광경영학과,일반전형1,2023,84.5
신한대,글로벌무역학과,일반전형1,2023,85.5
신한대,기계공학과,일반전형1,2023,86.5
신한대,미디어영상학과,일반전형1,2023,90.5
신한대,미래자동차공학과,일반전형1,2023,85.5
신한대,바이오식품외식산업학과,일반전형1,2023,85.5
신한대,방사선학과,일반전형1,2023,92.5
신한대,빅데이터경영학과,일반전형1,2023,87
신한대,사회복지학과,일반전형1,2023,85
신한대,산업디자인학과,일반전형1,2023,89
신한대,상담심리학과,일반전형1,2023,88
신한대,소프트웨어융합학과,일반전형1,2023,88.5
신한대,스포츠의학과,일반전형1,2023,85.5
신한대,식품영양학과,일반전형1,2023,87
신한대,실내디자인학과,일반전형1,2023,87
신한대,안경광학과,일반전형1,2023,85
신한대,에너지공학과,일반전형1,2023,88.5
신한대,유아교육과,일반전형1,2023,85.5
신한대,임상병리학과,일반전형1,2023,90.5
신한대,전자공학과,일반전형1,2023,88
신한대,첨단소재공학과,일반전형1,2023,88
신한대,치기공학과,일반전형1,2023,88
신한대,치위생학과,일반전형1,2023,88
신한대,토지행정학과,일반전형1,2023,86.5
신한대,패션디자인학과,일반전형1,2023,87
신한대,행정학과,일반전형1,2023,87.5
아주대,의학과,일반전형1,2024,98.83
중원대,간호학과,일반전형1,2023,66.4
중원대,경찰행정학과,일반전형1,2023,10.59
중원대,임상병리학과,일반전형1,2023,46.22
중원대,자율전공학부,일반전형1,2023,1.29
한국공학대,게임공학과,일반전형1,2024,74
한국공학대,경영학부 (IT경영전공),일반전형1,2024,72.25
한국공학대,경영학부(경영학전공),일반전형1,2024,67.5
한국공학대,경영학부(데이터사이언스경영전공),일반전형1,2024,74
한국공학대,기계공학과,일반전형1,2024,74.38
한국공학대,기계설계공학부(기계설계전공),일반전형1,2024,74
한국공학대,기계설계공학부(지능형모빌리티전공),일반전형1,2024,74.75
한국공학대,나노반도체공학과,일반전형1,2024,74
한국공학대,디자인공학부(미디어디자인공학전공),일반전형1,2024,74.75
한국공학대,디자인공학부(산업디자인공학전공),일반전형1,2024,71.38
한국공학대,메카트로닉스공학부(AI로봇전공),일반전형1,2024,71
한국공학대,메카트로닉스공학부(메카트로닉스전공),일반전형1,2024,72.13
한국공학대,생명화학공학과,일반전형1,2024,73.63
한국공학대,신소재공학과,일반전형1,2024,68.25
한국공학대,에너지전기공학과,일반전형1,2024,73.75
한국공학대,인공지능학과,일반전형1,2024,75.13
한국공학대,전자공학부(임베디드시스템전공),일반전형1,2024,73.75
한국공학대,전자공학부(전자공학전공),일반전형1,2024,75.13
한국공학대,컴퓨터공학부(소프트웨어전공),일반전형1,2024,72.25
한국공학대,컴퓨터공학부(컴퓨터공학전공),일반전형1,2024,74.5
수원대,건설환경에너지공학부,일반전형2,2023,84.2
수원대,건설환경에너지공학부,일반전형2,2024,89.7
수원대,건축도시부동산학부,일반전형2,2023,89.3
수원대,건축도시부동산학부,일반전형2,2024,90
수원대,경영학부,일반전형2,2023,90.2
수원대,경영학부,일반전형2,2024,89.3
수원대,경제학부,일반전형2,2023,90.1
수원대,경제학부,일반전형2,2024,91.1
수원대,데이터과학부,일반전형2,2023,89.1
수원대,데이터과학부,일반전형2,2024,88.7
수원대,디지털콘텐츠전공,일반전형2,2024,90.1
수원대,미디어커뮤니케이션학과,일반전형2,2023,90.7
수원대,미디어커뮤니케이션학과,일반전형2,2024,91.2
수원대,바이오화학산업학부,일반전형2,2023,88.1
수원대,바이오화학산업학부,일반전형2,2024,90
수원대,반도체공학과,일반전형2,2024,92
수원대,법·행정학부,일반전형2,2023,90.3
수원대,법행정학부,일반전형2,2024,91.2
수원대,산업 및 기계공학부,일반전형2,2023,85.6
수원대,산업및기계공학부,일반전형2,2024,88.6
수원대,소방행정학과,일반전형2,2024,85.1
수원대,소방행정학과(야),일반전형2,2023,83.3
수원대,식품영양학과,일반전형2,2024,88.5
수원대,아동가족복지학과,일반전형2,2024,87.7
수원대,외국어학부,일반전형2,2023,88.9
수원대,외국어학부,일반전형2,2024,90.2
수원대,의류학과,일반전형2,2023,89.7
수원대,의류학과,일반전형2,2024,90.7
수원대,인문학부,일반전형2,2023,89.9
수원대,인문학부,일반전형2,2024,89.9
수원대,전기전자공학부,일반전형2,2023,86
수원대,전기전자공학부,일반전형2,2024,89.9
수원대,전자재료공학부,일반전형2,2023,88.6
수원대,정보통신학부,일반전형2,2023,88.7
수원대,정보통신학부,일반전형2,2024,89.6
수원대,컴퓨터학부,일반전형2,2023,90.4
수원대,컴퓨터학부,일반전형2,2024,89.7
수원대,호텔관광학부,일반전형2,2023,89.9
수원대,호텔관광학부,일반전형2,2024,90.6
수원대,화학공학·신소재공학부,일반전형2,2023,88.3
수원대,화학공학신소재공학부,일반전형2,2024,88.5
신한대,간호학과,일반전형2,2023,88.8
신한대,글로벌관광경영학과,일반전형2,2023,83.2
신한대,방사선학과,일반전형2,2023,85.8
신한대,사회복지학과,일반전형2,2023,84.5
신한대,유아교육과,일반전형2,2023,82.5
신한대,임상병리학과,일반전형2,2023,86.3
신한대,치위생학과,일반전형2,2023,84.7
아주대,약학과,일반전형2,2024,95
중원대,스포츠지도학과,일반전형2,2023,0.8
한국공학대,게임공학과,일반전형2,2024,66.33
한국공학대,경영학부 (IT경영전공),일반전형2,2024,64.33
한국공학대,경영학부(경영학전공),일반전형2,2024,73.67
한국공학대,경영학부(데이터사이언스경영전공),일반전형2,2024,64.33
한국공학대,기계공학과,일반전형2,2024,65
한국공학대,기계설계공학부(기계설계전공),일반전형2,2024,70
한국공학대,기계설계공학부(지능형모빌리티전공),일반전형2,2024,66.67
한국공학대,나노반도체공학과,일반전형2,2024,73
한국공학대,디자인공학부(미디어디자인공학전공),일반전형2,2024,64
한국공학대,디자인공학부(산업디자인공학전공),일반전형2,2024,68.33
한국공학대,메카트로닉스공학부(AI로봇전공),일반전형2,2024,68.67
한국공학대,메카트로닉스공학부(메카트로닉스전공),일반전형2,2024,63
한국공학대,생명화학공학과,일반전형2,2024,70.33
한국공학대,신소재공학과,일반전형2,2024,78
한국공학대,에너지전기공학과,일반전형2,2024,64.33
한국공학대,인공지능학과,일반전형2,2024,72.67
한국공학대,전자공학부(임베디드시스템전공),일반전형2,2024,70.33
한국공학대,전자공학부(전자공학전공),일반전형2,2024,68.67
한국공학대,컴퓨터공학부(소프트웨어전공),일반전형2,2024,75
한국공학대,컴퓨터공학부(컴퓨터공학전공),일반전형2,2024,62.3
아주대,AI모빌리티공학과,일반전형3,2024,84.83
아주대,e-비즈니스학과,일반전형3,2024,83.17
아주대,간호학과,일반전형3,2024,85.5
아주대,건설시스템공학과,일반전형3,2024,81.17
아주대,건축학과,일반전형3,2024,80.83
아주대,경영학과,일반전형3,2024,85.5
아주대,경제학과,일반전형3,2024,81
아주대,교통시스템공학과,일반전형3,2024,78.83
아주대,국방디지털융합학과,일반전형3,2024,83.5
아주대,국어국문학과,일반전형3,2024,76
아주대,금융공학과,일반전형3,2024,82.17
아주대,기계공학과,일반전형3,2024,84
아주대,디지털미디어학과,일반전형3,2024,84.67
아주대,문화콘텐츠학과,일반전형3,2024,74.83
아주대,물리학과,일반전형3,2024,85
아주대,불어불문학과,일반전형3,2024,81
아주대,사이버보안학과,일반전형3,2024,86
아주대,사학과,일반전형3,2024,81.83
아주대,사회학과,일반전형3,2024,80.33
아주대,산업공학과,일반전형3,2024,83
아주대,생명과학과,일반전형3,2024,82.17
아주대,소프트웨어학과,일반전형3,2024,86.5
아주대,수학과,일반전형3,2024,78.33
아주대,심리학과,일반전형3,2024,82.5
아주대,영어영문학과,일반전형3,2024,77.33
아주대,응용화학생명공학과,일반전형3,2024,82.83
아주대,전자공학과,일반전형3,2024,84.83
아주대,정치외교학과,일반전형3,2024,79.5
아주대,지능형반도체공학과,일반전형3,2024,84.17
아주대,첨단신소재공학과,일반전형3,2024,86.83
아주대,행정학과,일반전형3,2024,81.33
아주대,화학공학과,일반전형3,2024,83.33
아주대,화학과,일반전형3,2024,81
아주대,환경안전공학과,일반전형3,2024,81.33
아주대,간호학과(교차),일반전형4(교차),2024,84.83
신한대,K-뷰티학과,일반전형Ⅰ,2024,61.33
신한대,간호학과,일반전형Ⅰ,2024,62.67
신한대,경찰행정학과,일반전형Ⅰ,2024,66.33
신한대,방사선학과,일반전형Ⅰ,2024,66.67
신한대,소프트웨어융합학과,일반전형Ⅰ,2024,56
신한대,임상병리학과,일반전형Ⅰ,2024,65.33
신한대,치위생학과,일반전형Ⅰ,2024,58.33
중원대,간호학과,일반전형Ⅰ,2024,68
중원대,경찰행정학과,일반전형Ⅰ,2024,32
중원대,무인항공기계학과,일반전형Ⅰ,2024,32
중원대,바이오산업학부,일반전형Ⅰ,2024,18
중원대,보건행정학과,일반전형Ⅰ,2024,32
중원대,운동레저학부,일반전형Ⅰ,2024,13
중원대,임상병리학과,일반전형Ⅰ,2024,58
중원대,자율전공학부,일반전형Ⅰ,2024,8
중원대,작업치료학과,일반전형Ⅰ,2024,34
중원대,전기반도체컴퓨터학부,일반전형Ⅰ,2024,30
중원대,항공운항학과,일반전형Ⅰ,2024,45
중원대,항공정비학과,일반전형Ⅰ,2024,35
신한대,국제개발협력학과,일반전형Ⅱ,2024,60.67
신한대,글로벌관광경영학과,일반전형Ⅱ,2024,62.33
신한대,글로벌무역학과,일반전형Ⅱ,2024,63.33
신한대,기계공학과,일반전형Ⅱ,2024,60.33
신한대,미디어영상학과,일반전형Ⅱ,2024,64.33
신한대,미래자동차공학과,일반전형Ⅱ,2024,57.67
신한대,바이오식품외식산업학과,일반전형Ⅱ,2024,61.67
신한대,빅데이터경영학과,일반전형Ⅱ,2024,66.67
신한대,사이버드론봇군사학과,일반전형Ⅱ,2024,63
신한대,사회복지학과,일반전형Ⅱ,2024,47.67
신한대,산업디자인학과,일반전형Ⅱ,2024,57.33
신한대,상담심리학과,일반전형Ⅱ,2024,58.33
신한대,스포츠의학과,일반전형Ⅱ,2024,64.33
신한대,식품영양학과,일반전형Ⅱ,2024,61
신한대,실내디자인학과,일반전형Ⅱ,2024,54.67
신한대,안경광학과,일반전형Ⅱ,2024,59.33
신한대,에너지공학과,일반전형Ⅱ,2024,60
신한대,유아교육과,일반전형Ⅱ,2024,59.33
신한대,전자공학과,일반전형Ⅱ,2024,63
신한대,첨단소재공학과,일반전형Ⅱ,2024,65
신한대,치기공학과,일반전형Ⅱ,2024,57.67
신한대,토지행정학과,일반전형Ⅱ,2024,63
신한대,패션디자인학과,일반전형Ⅱ,2024,72
신한대,행정학과,일반전형Ⅱ,2024,62
중원대,스포츠지도학과,일반전형Ⅱ,2024,16
제주대,(야)경영학과,일반학생,2024,45
제주대,(야)행정학과,일반학생,2024,44
제주대,간호학과,일반학생,2024,73.5
제주대,건축학부 건축공학전공,일반학생,2024,59.67
제주대,건축학부 건축학전공(5년),일반학생,2024,69.83
제주대,경영정보학과,일반학생,2024,61
제주대,경영학과,일반학생,2024,62.5
제주대,경제학과,일반학생,2024,64.33
제주대,과학교육학부 물리교육전공,일반학생,2024,43.33
제주대,과학교육학부 생물교육전공,일반학생,2024,62.83
제주대,관광개발학과,일반학생,2024,50.17
제주대,관광경영학과,일반학생,2024,60.5
제주대,국어교육과,일반학생,2024,46.5
제주대,국어국문학과,일반학생,2024,56.17
제주대,기계시스템공학과,일반학생,2024,52.33
제주대,데이터사이언스학과,일반학생,2024,58
제주대,독일학과,일반학생,2024,55.83
제주대,무역학과,일반학생,2024,54.33
제주대,물리학과,일반학생,2024,50.33
제주대,미술학과,일반학생,2024,61
제주대,바이오메디컬정보학과,일반학생,2024,57
제주대,사학과,일반학생,2024,55.67
제주대,사회교육과,일반학생,2024,58.67
제주대,사회학과,일반학생,2024,60.5
제주대,산업응용경제학과,일반학생,2024,56.17
제주대,생명공학부,일반학생,2024,52.83
제주대,생물산업학부 식물자원환경전공,일반학생,2024,54.83
제주대,생물산업학부 원예환경전공,일반학생,2024,59
제주대,생물학과,일반학생,2024,52.5
