대학명,학과명,전형명,년도,합격 등급
전주대,탄소나노신소재공학과,일반학생전형,2023,6.95
전주대,토목환경공학과,일반학생전형(교과),2025,6.79
전주대,토목환경공학과,일반학생전형,2023,6.83
전주대,토목환경공학과  ,일반학생전형(교과),2024,6.68
전주대,패션산업학과,지역인재1전형,2025,6.44
전주대,패션산업학과,일반학생전형(교과),2025,6.18
전주대,패션산업학과,일반학생전형(교과),2024,5.5
전주대,패션산업학과,일반학생전형,2023,5.8
전주대,한국어문학과,일반학생전형,2023,7.24
전주대,한국어문학창작학부,일반학생전형(교과),2024,6.33
전주대,한문교육과,지역인재1전형,2025,
전주대,한문교육과,일반학생전형(교과),2025,6.19
전주대,한문교육과  ,일반학생전형(교과),2024,6.47
전주대,한식조리학과,지역인재1전형,2025,6.18
전주대,한식조리학과,일반학생전형(교과),2025,5.78
전주대,한식조리학과,일반학생전형(교과),2024,6.06
전주대,한식조리학과,일반학생전형,2023,6.81
전주대,행정학과,지역인재1전형,2025,
전주대,행정학과,일반학생전형(교과),2025,6.82
전주대,행정학과,일반학생전형,2023,6.62
전주대,행정학과    ,일반학생전형(교과),2024,6.37
전주대,호텔경영학과,지역인재1전형,2025,7.11
전주대,호텔경영학과,일반학생전형(교과),2025,6.21
전주대,호텔경영학과,일반학생전형(교과),2024,6.48
전주대,호텔경영학과,일반학생전형,2023,7.13
전주대,환경생명과학과,지역인재1전형,2025,
전주대,환경생명과학과,일반학생전형(교과),2025,6.73
전주대,환경생명과학과  ,일반학생전형(교과),2024,5.7
전주대,환경안전생명과학과,일반학생전형,2023,7.2
전주대,회계세무학과,일반학생전형(교과),2024,6.26
전주대,회계세무학과,일반학생전형,2023,5.92
제주국제대,건설공학부,일반학생전형,2024,
제주국제대,건설공학부,일반학생전형,2023,5.94
제주국제대,건설공학부(야),일반학생전형,2024,
제주국제대,건설공학부(야),일반학생전형,2023,4.44
제주국제대,경찰학부,일반학생전형,2024,
제주국제대,경찰학부,일반학생전형,2023,5.48
제주국제대,복지상담학부,일반학생전형,2024,5.14
제주국제대,복지상담학부,일반학생전형,2023,6.36
제주국제대,안전공학부,일반학생전형,2024,
제주국제대,안전공학부,일반학생전형,2023,7.41
제주국제대,에너지기계공학부,일반학생전형,2024,
제주국제대,에너지기계공학부,일반학생전형,2023,5.37
제주국제대,융합경영학부,일반학생전형,2024,
제주국제대,융합경영학부,일반학생전형,2023,5.3
제주국제대,체육학부,일반학생전형,2025,6.87
제주국제대,체육학부,일반학생전형,2024,6.97
제주국제대,체육학부,일반학생전형,2023,7
제주국제대,체육학부(야),일반학생전형,2024,6.51
제주국제대,체육학부(야),일반학생전형,2023,
제주대,(야)경영학과,일반학생전형(교과),2025,3.18
제주대,(야)경영학과,일반학생전형,2023,
제주대,(야)행정학과,일반학생전형(교과),2025,2.53
제주대,(야)행정학과,일반학생전형,2023,5.59
제주대,간호학과,일반학생전형(교과),2025,3.35
제주대,간호학과,지역인재전형(교과),2025,3.84
제주대,간호학과,일반학생전형(교과),2024,3.29
제주대,간호학과,지역인재전형,2024,4.42
제주대,간호학과,일반학생전형,2023,3.37
제주대,간호학과,지역인재전형,2023,3.45
제주대,건축공학과,일반학생전형(교과),2025,4.67
제주대,건축공학과,지역인재전형(교과),2025,5.36
제주대,건축공학전공,일반학생전형,2023,4.95
제주대,건축공학전공,지역인재전형,2023,
제주대,건축학과(5년),지역인재전형(교과),2025,3.58
제주대,건축학부-건축공학전공,일반학생전형(교과),2024,4.77
제주대,건축학부-건축공학전공,지역인재전형,2024,4.9
제주대,건축학부-건축학전공(5년),일반학생전형(교과),2024,
제주대,건축학부-건축학전공(5년),지역인재전형,2024,3.92
제주대,건축학전공(5년),일반학생전형,2023,
제주대,건축학전공(5년),지역인재전형,2023,3.99
제주대,경영정보학과,일반학생전형(교과),2025,5.93
제주대,경영정보학과,지역인재전형(교과),2025,6.14
제주대,경영정보학과,일반학생전형(교과),2024,5.47
제주대,경영정보학과,지역인재전형,2024,4.16
제주대,경영정보학과,일반학생전형,2023,3.88
제주대,경영정보학과,지역인재전형,2023,3.98
제주대,경영학과,일반학생전형(교과),2025,5.12
제주대,경영학과,지역인재전형(교과),2025,4.41
제주대,경영학과,일반학생전형(교과),2024,3.64
제주대,경영학과,지역인재전형,2024,3.96
제주대,경영학과,일반학생전형,2023,
제주대,경영학과,지역인재전형,2023,3.29
제주대,경영학과(야),일반학생전형(교과),2024,3.04
제주대,경제학과,일반학생전형(교과),2025,5.14
제주대,경제학과,지역인재전형(교과),2025,5.22
제주대,경제학과,일반학생전형(교과),2024,4.42
제주대,경제학과,지역인재전형,2024,4.71
제주대,경제학과,일반학생전형,2023,4.9
제주대,경제학과,지역인재전형,2023,5.35
제주대,관광개발학과,일반학생전형(교과),2025,5.47
제주대,관광개발학과,지역인재전형(교과),2025,5.59
제주대,관광개발학과,일반학생전형(교과),2024,5.31
제주대,관광개발학과,지역인재전형,2024,5.44
제주대,관광개발학과,일반학생전형,2023,4.61
제주대,관광개발학과,지역인재전형,2023,4.95
제주대,관광경영학과,일반학생전형(교과),2025,4.9
제주대,관광경영학과,지역인재전형(교과),2025,5.59
제주대,관광경영학과,일반학생전형(교과),2024,5.28
제주대,관광경영학과,지역인재전형,2024,4.7
제주대,관광경영학과,일반학생전형,2023,4.25
제주대,관광경영학과,지역인재전형,2023,4.96
제주대,국어교육과,일반학생전형(교과),2025,3.34
제주대,국어교육과,지역인재전형(교과),2025,4.99
제주대,국어교육과,일반학생전형(교과),2024,4.9
제주대,국어교육과,지역인재전형,2024,4.51
제주대,국어교육과,일반학생전형,2023,
제주대,국어교육과,지역인재전형,2023,3.12
제주대,국어국문학과,일반학생전형(교과),2025,5.5
제주대,국어국문학과,지역인재전형(교과),2025,5.87
제주대,국어국문학과,일반학생전형(교과),2024,4.79
제주대,국어국문학과,지역인재전형,2024,3.93
제주대,국어국문학과,일반학생전형,2023,4.49
제주대,국어국문학과,지역인재전형,2023,
제주대,기계시스템공학과,일반학생전형(교과),2025,5.75
제주대,기계시스템공학과,지역인재전형(교과),2025,5.61
제주대,기계시스템공학과,일반학생전형(교과),2024,6.19
제주대,기계시스템공학과,지역인재전형,2024,5.41
제주대,기계시스템공학과,일반학생전형,2023,5.78
제주대,기계시스템공학과,지역인재전형,2023,5.75
제주대,데이터사이언스학과,일반학생전형(교과),2025,4.57
제주대,데이터사이언스학과,지역인재전형(교과),2025,5.96
제주대,데이터사이언스학과,일반학생전형(교과),2024,4.99
제주대,데이터사이언스학과,지역인재전형,2024,5.24
제주대,데이터사이언스학과,일반학생전형,2023,5.34
제주대,데이터사이언스학과,지역인재전형,2023,6.29
제주대,독일학과,일반학생전형(교과),2025,5.22
제주대,독일학과,지역인재전형(교과),2025,5.76
제주대,독일학과,일반학생전형(교과),2024,5.4
제주대,독일학과,지역인재전형,2024,5.62
제주대,독일학과,일반학생전형,2023,5.72
제주대,독일학과,지역인재전형,2023,
제주대,무역학과,일반학생전형(교과),2025,5.35
제주대,무역학과,지역인재전형(교과),2025,5.97
제주대,무역학과,일반학생전형(교과),2024,5.17
제주대,무역학과,지역인재전형,2024,4.76
제주대,무역학과,일반학생전형,2023,5.41
제주대,무역학과,지역인재전형,2023,5.31
제주대,물리교육전공,일반학생전형(교과),2025,
제주대,물리교육전공,지역인재전형(교과),2025,
제주대,물리교육전공,일반학생전형,2023,4.08
제주대,물리교육전공,지역인재전형,2023,
제주대,물리학과,일반학생전형(교과),2025,6.29
제주대,물리학과,지역인재전형(교과),2025,
제주대,물리학과,일반학생전형(교과),2024,7.15
제주대,물리학과,지역인재전형,2024,6.32
제주대,물리학과,일반학생전형,2023,7.15
제주대,물리학과,지역인재전형,2023,
제주대,바이오메디컬정보학과,일반학생전형(교과),2025,6.14
제주대,바이오메디컬정보학과,지역인재전형(교과),2025,5.9
제주대,바이오메디컬정보학과,일반학생전형(교과),2024,5.98
제주대,바이오메디컬정보학과,지역인재전형,2024,5.85
제주대,바이오메디컬정보학과,일반학생전형,2023,4.78
제주대,바이오메디컬정보학과,지역인재전형,2023,5.21
제주대,사학과,일반학생전형(교과),2025,4.74
제주대,사학과,지역인재전형(교과),2025,5.21
제주대,사학과,일반학생전형(교과),2024,4.51
제주대,사학과,지역인재전형,2024,4.55
제주대,사학과,일반학생전형,2023,4.29
제주대,사학과,지역인재전형,2023,
제주대,사회교육과,일반학생전형(교과),2025,
제주대,사회교육과,지역인재전형(교과),2025,3.95
제주대,사회교육과,일반학생전형(교과),2024,2.77
제주대,사회교육과,지역인재전형,2024,2.7
제주대,사회교육과,일반학생전형,2023,
제주대,사회교육과,지역인재전형,2023,
제주대,사회학과,일반학생전형(교과),2025,5.54
제주대,사회학과,지역인재전형(교과),2025,4.69
제주대,사회학과,일반학생전형(교과),2024,4.7
제주대,사회학과,지역인재전형,2024,3.12
제주대,사회학과,일반학생전형,2023,4.26
제주대,사회학과,지역인재전형,2023,
제주대,산업응용경제학과,일반학생전형(교과),2025,5.93
제주대,산업응용경제학과,지역인재전형(교과),2025,6.2
제주대,산업응용경제학과,일반학생전형(교과),2024,5.17
제주대,산업응용경제학과,지역인재전형,2024,5.48
제주대,산업응용경제학과,일반학생전형,2023,5.71
제주대,산업응용경제학과,지역인재전형,2023,
제주대,생명공학부,일반학생전형(교과),2025,5.21
제주대,생명공학부,지역인재전형(교과),2025,5.44
제주대,생명공학부,일반학생전형(교과),2024,5.27
제주대,생명공학부,지역인재전형,2024,4.62
제주대,생명공학부,일반학생전형,2023,5.18
제주대,생명공학부,지역인재전형,2023,4.76
제주대,생물교육전공,일반학생전형(교과),2025,
제주대,생물교육전공,지역인재전형(교과),2025,
제주대,생물교육전공,일반학생전형,2023,
제주대,생물교육전공,지역인재전형,2023,
제주대,생물학과,일반학생전형(교과),2025,5.48
제주대,생물학과,지역인재전형(교과),2025,5.77
제주대,생물학과,일반학생전형(교과),2024,5.85
제주대,생물학과,지역인재전형,2024,6.1
제주대,생물학과,일반학생전형,2023,5.81
제주대,생물학과,지역인재전형,2023,
제주대,생활환경복지학부,일반학생전형(교과),2025,4.66
제주대,생활환경복지학부,지역인재전형(교과),2025,4.7
제주대,생활환경복지학부,일반학생전형(교과),2024,4.5
제주대,생활환경복지학부,지역인재전형,2024,4.85
제주대,생활환경복지학부,일반학생전형,2023,4.69
제주대,생활환경복지학부,지역인재전형,2023,
제주대,수산생명의학과,일반학생전형(교과),2025,4.24
제주대,수산생명의학과,지역인재전형(교과),2025,5.48
제주대,수산생명의학과,일반학생전형(교과),2024,4.02
제주대,수산생명의학과,지역인재전형,2024,4.23
제주대,수산생명의학과,일반학생전형,2023,3.94
제주대,수산생명의학과,지역인재전형,2023,
제주대,수의예과,일반학생전형(교과),2025,1.36
제주대,수의예과,지역인재전형(교과),2025,1.71
제주대,수의예과,일반학생전형(교과),2024,1.36
제주대,수의예과,지역인재전형,2024,1.71
제주대,수의예과,일반학생전형,2023,1.45
제주대,수의예과,지역인재전형,2023,1.91
제주대,수학과,일반학생전형(교과),2025,5.86
제주대,수학과,지역인재전형(교과),2025,7.26
제주대,수학과,일반학생전형(교과),2024,6.8
제주대,수학과,지역인재전형,2024,6.33
제주대,수학과,일반학생전형,2023,6.8
제주대,수학과,지역인재전형,2023,
제주대,수학교육과,지역인재전형(교과),2025,3.62
제주대,수학교육과,일반학생전형(교과),2024,2.82
제주대,수학교육과,지역인재전형,2024,3.23
제주대,수학교육과,일반학생전형,2023,
제주대,수학교육과,지역인재전형,2023,3.44
제주대,스마트팜학부 식물자원환경전공,일반학생전형(교과),2025,4.86
제주대,스마트팜학부 식물자원환경전공,지역인재전형(교과),2025,4.96
제주대,스마트팜학부 원예과학전공,일반학생전형(교과),2025,4.67
제주대,스마트팜학부 원예과학전공,지역인재전형(교과),2025,
제주대,스포츠과학과,지역인재전형(교과),2025,5.79
제주대,식물자원환경전공,일반학생전형,2023,5.34
제주대,식물자원환경전공,지역인재전형,2023,
제주대,식품생명공학과,일반학생전형(교과),2025,5.16
제주대,식품생명공학과,지역인재전형(교과),2025,5.3
제주대,식품생명공학과,일반학생전형(교과),2024,4.96
제주대,식품생명공학과,지역인재전형,2024,5.26
제주대,식품생명공학과,일반학생전형,2023,5.63
제주대,식품생명공학과,지역인재전형,2023,
제주대,식품영양학과,일반학생전형(교과),2025,5
제주대,식품영양학과,지역인재전형(교과),2025,4.19
제주대,식품영양학과,일반학생전형(교과),2024,4.1
제주대,식품영양학과,지역인재전형,2024,3.56
제주대,식품영양학과,일반학생전형,2023,4.38
제주대,식품영양학과,지역인재전형,2023,
제주대,약학과,일반학생전형(교과),2025,1.2
제주대,약학과,지역인재전형(교과),2025,1.76
제주대,약학과,일반학생전형(교과),2024,1.24
제주대,약학과,지역인재전형,2024,1.54
제주대,약학과,일반학생전형,2023,1.29
제주대,약학과,지역인재전형,2023,1.72
제주대,언론홍보학과,일반학생전형(교과),2025,4.36
제주대,언론홍보학과,지역인재전형(교과),2025,4.63
제주대,언론홍보학과,일반학생전형(교과),2024,5.41
제주대,언론홍보학과,지역인재전형,2024,4.02
제주대,언론홍보학과,일반학생전형,2023,3.61
제주대,언론홍보학과,지역인재전형,2023,
제주대,영어교육과,일반학생전형(교과),2025,2.84
제주대,영어교육과,지역인재전형(교과),2025,3.73
제주대,영어교육과,일반학생전형(교과),2024,3.16
제주대,영어교육과,지역인재전형,2024,3.36
제주대,영어교육과,일반학생전형,2023,
제주대,영어교육과,지역인재전형,2023,3.07
제주대,영어영문학과,일반학생전형(교과),2025,3.72
제주대,영어영문학과,지역인재전형(교과),2025,3.81
제주대,영어영문학과,일반학생전형(교과),2024,4.83
제주대,영어영문학과,지역인재전형,2024,4.52
제주대,영어영문학과,일반학생전형,2023,
제주대,영어영문학과,지역인재전형,2023,3.96
제주대,원예환경전공,일반학생전형,2023,4.54
제주대,원예환경전공,지역인재전형,2023,
제주대,원자력공학과,일반학생전형(교과),2025,5.81
제주대,원자력공학과,지역인재전형(교과),2025,6.7
제주대,윤리교육과,일반학생전형(교과),2025,
제주대,윤리교육과,지역인재전형(교과),2025,4.61
제주대,윤리교육과,일반학생전형(교과),2024,4.54
제주대,윤리교육과,지역인재전형,2024,3.39
제주대,윤리교육과,일반학생전형,2023,
제주대,윤리교육과,지역인재전형,2023,
제주대,의예과,일반학생전형(교과),2025,1.08
제주대,의예과,지역인재전형(교과),2025,1.39
제주대,의예과,일반학생전형(교과),2024,1.04
제주대,의예과,지역인재전형,2024,1.22
제주대,의예과,일반학생전형,2023,1.04
제주대,의예과,지역인재전형,2023,1.34
제주대,인공지능전공,일반학생전형,2023,4.25
제주대,인공지능전공,지역인재전형,2023,4.82
제주대,인공지능학과,일반학생전형(교과),2025,4.5
제주대,인공지능학과,지역인재전형(교과),2025,4.96
제주대,일어일문학과,일반학생전형(교과),2025,5.06
제주대,일어일문학과,지역인재전형(교과),2025,6.08
제주대,일어일문학과,일반학생전형(교과),2024,4.97
제주대,일어일문학과,지역인재전형,2024,4.66
제주대,일어일문학과,일반학생전형,2023,5.56
제주대,일어일문학과,지역인재전형,2023,
제주대,자유전공,일반학생전형(교과),2025,3.85
제주대,자유전공,지역인재전형(교과),2025,4.4
제주대,전기공학과,일반학생전형(교과),2025,4.54
제주대,전기공학과,지역인재전형(교과),2025,4.73
제주대,전기에너지공학과,일반학생전형(교과),2024,5.24
제주대,전기에너지공학과,지역인재전형,2024,5.31
제주대,전기에너지공학과,일반학생전형,2023,5.21
제주대,전기에너지공학과,지역인재전형,2023,5.36
제주대,전자공학과,일반학생전형(교과),2025,5.29
제주대,전자공학과,지역인재전형(교과),2025,4.57
제주대,전자공학과,일반학생전형(교과),2024,4.79
제주대,전자공학과,지역인재전형,2024,5.24
제주대,전자공학과,일반학생전형,2023,
제주대,전자공학과,지역인재전형,2023,5.19
제주대,정치외교학과,일반학생전형(교과),2025,5.46
제주대,정치외교학과,지역인재전형(교과),2025,5.68
제주대,정치외교학과,일반학생전형(교과),2024,4.88
제주대,정치외교학과,지역인재전형,2024,4.84
제주대,정치외교학과,일반학생전형,2023,4.6
제주대,정치외교학과,지역인재전형,2023,
제주대,중어중문학과,일반학생전형(교과),2025,5.59
제주대,중어중문학과,지역인재전형(교과),2025,5.95
제주대,중어중문학과,일반학생전형(교과),2024,4.5
제주대,중어중문학과,지역인재전형,2024,5.15
제주대,중어중문학과,일반학생전형,2023,5.93
제주대,중어중문학과,지역인재전형,2023,5.4
제주대,지구해양과학과,일반학생전형(교과),2025,5.81
제주대,지구해양과학과,지역인재전형(교과),2025,6.11
제주대,지구해양과학과,일반학생전형(교과),2024,5.25
제주대,지구해양과학과,지역인재전형,2024,6.93
제주대,지구해양과학과,일반학생전형,2023,5.84
제주대,지구해양과학과,지역인재전형,2023,
제주대,지리교육과,일반학생전형(교과),2025,3.99
제주대,지리교육과,지역인재전형(교과),2025,5.05
제주대,지리교육과,일반학생전형(교과),2024,4.31
제주대,지리교육과,지역인재전형,2024,3.4
제주대,지리교육과,일반학생전형,2023,
제주대,지리교육과,지역인재전형,2023,
제주대,철학과,일반학생전형(교과),2025,4.87
제주대,철학과,지역인재전형(교과),2025,5.93
제주대,철학과,일반학생전형(교과),2024,5.39
제주대,철학과,일반학생전형,2023,5.37
제주대,철학과,지역인재전형,2023,
제주대,체육교육과,지역인재전형(교과),2025,3.65
제주대,체육교육과,지역인재전형,2024,2.35
제주대,체육교육과,지역인재전형,2023,
제주대,초등교육과,일반학생전형(교과),2024,2.63
제주대,초등교육과,지역인재전형,2024,3.13
제주대,초등교육과,일반학생전형,2023,2.25
제주대,초등교육과,지역인재전형,2023,2.82
제주대,초등교육학부,일반학생전형(교과),2025,3.44
제주대,초등교육학부,지역인재전형(교과),2025,3.56
제주대,컴퓨터공학과,일반학생전형(교과),2025,3.64
제주대,컴퓨터공학과,지역인재전형(교과),2025,3.02
제주대,컴퓨터공학전공,일반학생전형,2023,
제주대,컴퓨터공학전공,지역인재전형,2023,3.5
제주대,컴퓨터교육과,지역인재전형(교과),2025,
제주대,컴퓨터교육과,일반학생전형(교과),2024,3.32
제주대,컴퓨터교육과,일반학생전형,2023,4.25
제주대,컴퓨터교육과,지역인재전형,2023,
제주대,토목공학과,일반학생전형(교과),2025,5.68
제주대,토목공학과,지역인재전형(교과),2025,6.08
제주대,토목공학과,일반학생전형(교과),2024,5.4
제주대,토목공학과,지역인재전형,2024,4.69
제주대,토목공학과,일반학생전형,2023,5.68
제주대,토목공학과,지역인재전형,2023,
제주대,통신공학과,일반학생전형(교과),2025,6
제주대,통신공학과,지역인재전형(교과),2025,6.03
제주대,통신공학과,일반학생전형(교과),2024,6.22
제주대,통신공학과,지역인재전형,2024,6.21
제주대,통신공학과,일반학생전형,2023,6.66
제주대,통신공학과,지역인재전형,2023,6.02
제주대,패션의류학과,일반학생전형(교과),2025,4.53
제주대,패션의류학과,지역인재전형(교과),2025,4.61
제주대,패션의류학과,일반학생전형(교과),2024,6
제주대,패션의류학과,지역인재전형,2024,5.01
제주대,패션의류학과,일반학생전형,2023,4.28
제주대,패션의류학과,지역인재전형,2023,4.64
제주대,해양산업경찰학과,일반학생전형(교과),2025,4.8
제주대,해양산업경찰학과,지역인재전형(교과),2025,4.22
제주대,해양산업경찰학과,일반학생전형(교과),2024,4.34
제주대,해양산업경찰학과,지역인재전형,2024,5.35
제주대,해양산업경찰학과,일반학생전형,2023,4.54
제주대,해양산업경찰학과,지역인재전형,2023,
제주대,해양생명과학과,일반학생전형(교과),2025,4.51
제주대,해양생명과학과,지역인재전형(교과),2025,5.24
제주대,해양생명과학과,일반학생전형(교과),2024,4.42
제주대,해양생명과학과,지역인재전형,2024,5.07
제주대,해양생명과학과,일반학생전형,2023,5.38
제주대,해양생명과학과,지역인재전형,2023,
제주대,해양시스템공학과,일반학생전형(교과),2025,5.48
제주대,해양시스템공학과,지역인재전형(교과),2025,6.4
제주대,해양시스템공학과,일반학생전형(교과),2024,5.91
제주대,해양시스템공학과,지역인재전형,2024,5.73
제주대,해양시스템공학과,일반학생전형,2023,6.5
제주대,해양시스템공학과,지역인재전형,2023,
제주대,행정학과,일반학생전형(교과),2025,3.85
제주대,행정학과,지역인재전형(교과),2025,4.36
제주대,행정학과,일반학생전형(교과),2024,4.27
제주대,행정학과,지역인재전형,2024,3.71
제주대,행정학과,일반학생전형,2023,3.92
제주대,행정학과,지역인재전형,2023,3.62
제주대,행정학과(야),일반학생전형(교과),2024,5.24
제주대,화공그린에너지학과,일반학생전형(교과),2025,5.37
제주대,화공그린에너지학과,지역인재전형(교과),2025,6.34
제주대,화학공학과,일반학생전형(교과),2024,5.59
제주대,화학공학과,지역인재전형,2024,4.77
제주대,화학공학과,일반학생전형,2023,6.24
제주대,화학공학과,지역인재전형,2023,
제주대,화학코스메틱스학과,일반학생전형(교과),2025,5.83
제주대,화학코스메틱스학과,지역인재전형(교과),2025,4.98
제주대,화학코스메틱스학과,일반학생전형(교과),2024,5.07
제주대,화학코스메틱스학과,지역인재전형,2024,5.2
제주대,화학코스메틱스학과,일반학생전형,2023,4.32
제주대,화학코스메틱스학과,지역인재전형,2023,
제주대,환경공학과,일반학생전형(교과),2025,5.22
제주대,환경공학과,지역인재전형(교과),2025,5.74
제주대,환경공학과,일반학생전형(교과),2024,5.68
제주대,환경공학과,지역인재전형,2024,4.88
제주대,환경공학과,일반학생전형,2023,5.54
제주대,환경공학과,지역인재전형,2023,
제주대,회계학과,일반학생전형(교과),2025,4.67
제주대,회계학과,지역인재전형(교과),2025,4.67
제주대,회계학과,일반학생전형(교과),2024,3.44
제주대,회계학과,지역인재전형,2024,4.59
제주대,회계학과,일반학생전형,2023,4.26
제주대,회계학과,지역인재전형,2023,4.4
조선대,AI소프트웨어학부(모빌리티SW전공),일반전형,2025,6.57
조선대,AI소프트웨어학부(모빌리티SW전공),지역인재전형,2025,6.65
조선대,AI소프트웨어학부(인공지능공학전공),일반전형,2025,5.6
조선대,AI소프트웨어학부(정보보안전공),일반전형,2025,5.3
조선대,AI소프트웨어학부(정보통신공학전공),일반전형,2025,6.14
조선대,AI소프트웨어학부(정보통신공학전공),지역인재전형,2025,5.71
조선대,AI소프트웨어학부(컴퓨터공학전공),일반전형,2025,5.16
조선대,AI소프트웨어학부(컴퓨터공학전공),지역인재전형,2025,4.45
조선대,K-컬처공연.기획학과,일반전형,2025,4.73
조선대,K-컬처공연.기획학과,지역인재전형,2025,2.18
조선대,K-컬처공연·기획학과,일반전형,2023,4.16
조선대,K-컬처공연기획학과,일반전형,2024,5.15
조선대,K-컬처공연기획학과,지역인재전형,2024,4.93
조선대,간호학과,일반전형,2025,3.05
조선대,간호학과,지역인재전형,2025,3
조선대,간호학과,일반전형,2024,2.82
조선대,간호학과,지역인재전형,2024,2.86
조선대,간호학과,일반전형,2023,2.89
조선대,건축공학과,일반전형,2025,4.51
조선대,건축공학과,지역인재전형,2025,5.07
조선대,건축공학과,일반전형,2024,4.75
조선대,건축공학과,지역인재전형,2024,3.6
조선대,건축공학과,일반전형,2023,4.76
조선대,건축학과(5년제),일반전형,2025,4.22
조선대,건축학과(5년제),일반전형,2024,4.04
조선대,건축학과(5년제),일반전형,2023,4.17
조선대,경영학부,일반전형,2025,4.86
조선대,경영학부,지역인재전형,2025,5.31
조선대,경영학부,일반전형,2024,5.02
조선대,경영학부,지역인재전형,2024,4.98
조선대,경영학부,일반전형,2023,4.85
조선대,경제학과,일반전형,2025,5.99
조선대,경제학과,지역인재전형,2025,4.05
조선대,경제학과,일반전형,2024,5.88
조선대,경제학과,지역인재전형,2024,5.07
조선대,경제학과,일반전형,2023,5.69
조선대,경찰행정학과,일반전형,2025,2.69
조선대,경찰행정학과,일반전형,2024,3.03
조선대,경찰행정학과,일반전형,2023,3.16
조선대,고전번역전공,일반전형,2024,
조선대,고전번역전공,지역인재전형,2024,7.26
조선대,고전번역전공,일반전형,2023,6.97
조선대,공공인재법무학과,일반전형,2025,5.38
조선대,공공인재법무학과,지역인재전형,2025,5.52
조선대,공공인재법무학과,일반전형,2024,5.33
조선대,공공인재법무학과,지역인재전형,2024,5.9
조선대,공공인재법무학과,일반전형,2023,5.21
조선대,공연예술무용과,실기전형,2024,6.15
조선대,공연예술무용과,일반전형,2023,7.37
조선대,광기술공학과,일반전형,2025,6.86
조선대,광기술공학과,지역인재전형,2025,7.13
조선대,광기술공학과,일반전형,2024,
조선대,광기술공학과,지역인재전형,2024,8.09
조선대,광기술공학과,일반전형,2023,7.06
조선대,교육학과,일반전형,2025,4.36
조선대,교육학과,일반전형,2024,4.46
조선대,교육학과,일반전형,2023,4.33
조선대,국어교육과,일반전형,2025,4.42
조선대,국어교육과,일반전형,2024,4.44
조선대,국어교육과,지역인재전형,2024,
조선대,국어교육과,일반전형,2023,3.95
조선대,국어국문학전공,일반전형,2025,5.69
조선대,국어국문학전공,지역인재전형,2025,6.17
조선대,국어국문학전공,일반전형,2024,6.44
조선대,국어국문학전공,지역인재전형,2024,6.32
조선대,국어국문학전공,일반전형,2023,5.28
조선대,군사학과(남),군사학과전형,2025,6.11
조선대,군사학과(남),군사학과전형,2024,660.73
조선대,군사학과(여),군사학과전형,2025,6.98
조선대,군사학과(여),군사학과전형,2024,659.83
조선대,글로벌비즈니스커뮤니케이션학과,일반전형,2025,5.01
조선대,글로벌비즈니스커뮤니케이션학과,지역인재전형,2025,5.72
조선대,글로벌비즈니스커뮤니케이션학과,일반전형,2024,5.36
조선대,글로벌비즈니스커뮤니케이션학과,지역인재전형,2024,6.1
조선대,글로벌비즈니스커뮤니케이션학과,일반전형,2023,5.88
조선대,기계공학과,일반전형,2025,5.71
조선대,기계공학과,지역인재전형,2025,5.42
조선대,기계공학과,일반전형,2024,6.09
조선대,기계공학과,지역인재전형,2024,5.25
조선대,기계공학과,일반전형,2023,5.82
조선대,독일어문화학전공,일반전형,2025,
조선대,독일어문화학전공,지역인재전형,2025,
조선대,독일어문화학전공,일반전형,2024,6.47
조선대,독일어문화학전공,지역인재전형,2024,7.22
조선대,독일어문화학전공,일반전형,2023,6.8
조선대,디자인공학과,실기전형,2024,6.59
조선대,라이프스타일디자인학부 섬유.패션디자인전공,일반전형,2025,5.05
조선대,라이프스타일디자인학부-섬유패션디자인전공,일반전형,2024,4.5
조선대,라이프스타일디자인학부-실내디자인전공,실기전형,2024,8.44
조선대,러시아어전공,일반전형,2025,
조선대,러시아어전공,지역인재전형,2025,6.97
조선대,러시아어전공,일반전형,2024,5.9
조선대,러시아어전공,지역인재전형,2024,7.23
조선대,러시아어전공,일반전형,2023,
조선대,만화애니메이션학과,실기전형,2024,5.9
조선대,무역학과,일반전형,2025,6.68
조선대,무역학과,지역인재전형,2025,5.58
조선대,무역학과,일반전형,2024,5.69
조선대,무역학과,지역인재전형,2024,6.04
조선대,무역학과,일반전형,2023,5.81
조선대,문예창작학과,실기전형,2024,5.38
조선대,문화콘텐츠학부,일반전형,2023,3.89
조선대,문화콘텐츠학부-현대조형미디어/가구도자디자인전공,실기전형,2024,6.11
조선대,물리교육과,일반전형,2025,
조선대,물리교육과,지역인재전형,2025,4.29
조선대,물리교육과,일반전형,2024,
조선대,물리교육과,지역인재전형,2024,
조선대,물리교육과,일반전형,2023,
조선대,미디어커뮤니케이션학과,일반전형,2025,4.33
조선대,미디어커뮤니케이션학과,지역인재전형,2025,4.18
조선대,미디어커뮤니케이션학과,일반전형,2024,4.16
조선대,미디어커뮤니케이션학과,지역인재전형,2024,4.25
조선대,반도체화학과,일반전형,2025,5.04
조선대,반도체화학과,지역인재전형,2025,7
조선대,법학과,일반전형,2025,5.44
조선대,법학과,지역인재전형,2025,3.99
조선대,법학과,일반전형,2024,4.4
조선대,법학과,지역인재전형,2024,5.16
조선대,법학과,일반전형,2023,4.7
