대학명,학과명,전형유형,전형명,지원자격,합격 등급
남서울대,드론공간정보공학과,교과,농어촌학생특별,농어촌,-
남서울대,멀티미디어학과,교과,농어촌학생특별,농어촌,-
남서울대,물리치료학과,교과,농어촌학생특별,농어촌,2.77
남서울대,보건행정학과,교과,농어촌학생특별,농어촌,5.07
남서울대,부동산학과,교과,농어촌학생특별,농어촌,-
남서울대,뷰티보건학과,교과,농어촌학생특별,농어촌,4.4
남서울대,빅데이터경영공학과,교과,농어촌학생특별,농어촌,-
남서울대,사회복지학과,교과,농어촌학생특별,농어촌,-
남서울대,세무학과,교과,농어촌학생특별,농어촌,-
남서울대,스마트팜학과,교과,농어촌학생특별,농어촌,4.83
남서울대,아동복지학과,교과,농어촌학생특별,농어촌,3.63
남서울대,영어과,교과,농어촌학생특별,농어촌,-
남서울대,유통마케팅학과,교과,농어촌학생특별,농어촌,4.87
남서울대,응급구조학과,교과,농어촌학생특별,농어촌,4
남서울대,일어일문학과,교과,농어촌학생특별,농어촌,3.53
남서울대,임상병리학과,교과,농어촌학생특별,농어촌,3.37
남서울대,전자공학과,교과,농어촌학생특별,농어촌,-
남서울대,중국학과,교과,농어촌학생특별,농어촌,-
남서울대,지능정보통신공학과,교과,농어촌학생특별,농어촌,-
남서울대,치위생학과,교과,농어촌학생특별,농어촌,3.5
남서울대,컴퓨터소프트웨어학과,교과,농어촌학생특별,농어촌,4.6
남서울대,호텔경영학과,교과,농어촌학생특별,농어촌,-
남서울대,휴먼케어학과,교과,농어촌학생특별,농어촌,-
남서울대,간호학과,교과,특성화고교졸업자 특별,특성화고,2.19
남서울대,건축공학과,교과,특성화고교졸업자 특별,특성화고,3.96
남서울대,건축학과(5년제),교과,특성화고교졸업자 특별,특성화고,4.12
남서울대,경영학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,관광경영학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,글로벌무역학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,드론공간정보공학과,교과,특성화고교졸업자 특별,특성화고,2.77
남서울대,멀티미디어학과,교과,특성화고교졸업자 특별,특성화고,3.15
남서울대,빅데이터경영공학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,세무학과,교과,특성화고교졸업자 특별,특성화고,3.58
남서울대,스마트팜학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,유통마케팅학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,전자공학과,교과,특성화고교졸업자 특별,특성화고,5.81
남서울대,지능정보통신공학과,교과,특성화고교졸업자 특별,특성화고,-
남서울대,컴퓨터소프트웨어학과,교과,특성화고교졸업자 특별,특성화고,3.11
남서울대,호텔경영학과,교과,특성화고교졸업자 특별,특성화고,4.62
단국대,건축학부(건축공학전공),종합,교육기회배려자,"기초생활, 차상위, 한부모",4.66
단국대,건축학부[건축학전공(5년제)],종합,교육기회배려자,"기초생활, 차상위, 한부모",1.92
단국대,경영학부,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.4
단국대,경제학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.26
단국대,고분자시스템공학부(고분자공학전공),종합,교육기회배려자,"기초생활, 차상위, 한부모",4.24
단국대,고분자시스템공학부(융합소재공학전공),종합,교육기회배려자,"기초생활, 차상위, 한부모",4.61
단국대,국어국문학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.3
단국대,기계공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.01
단국대,도시계획ㆍ부동산학부,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.71
단국대,무역학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",2.52
단국대,미디어커뮤니케이션학부,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.44
단국대,법학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.3
단국대,사이버보안학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.69
단국대,사학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.42
단국대,상담학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.92
단국대,소프트웨어학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.04
단국대,영미인문학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.48
단국대,융합반도체공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.46
단국대,인프라건설공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.46
단국대,전자전기공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.73
단국대,정치외교학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.97
단국대,철학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.94
단국대,컴퓨터공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.7
단국대,통계데이터사이언스학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.1
단국대,행정학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",4.77
단국대,화학공학과,종합,교육기회배려자,"기초생활, 차상위, 한부모",3.3
단국대,건축학부(건축공학전공),종합,기회균형선발,"기초생활, 차상위, 한부모",3.77
단국대,건축학부[건축학전공(5년제)],종합,기회균형선발,"기초생활, 차상위, 한부모",3.66
단국대,고분자시스템공학부(고분자공학전공),종합,기회균형선발,"기초생활, 차상위, 한부모",3.17
단국대,고분자시스템공학부(융합소재공학전공),종합,기회균형선발,"기초생활, 차상위, 한부모",3.75
단국대,기계공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.54
단국대,모바일시스템공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.69
단국대,사이버보안학과,종합,기회균형선발,"기초생활, 차상위, 한부모",4.74
단국대,사회계열광역,종합,기회균형선발,"기초생활, 차상위, 한부모",4.03
단국대,소프트웨어학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.19
단국대,융합반도체공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.78
단국대,인공지능학과(신설),종합,기회균형선발,"기초생활, 차상위, 한부모",-
단국대,인문계열광역(신설),종합,기회균형선발,"기초생활, 차상위, 한부모",-
단국대,인프라건설공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.82
단국대,전자전기공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.79
단국대,컴퓨터공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",4.15
단국대,통계데이터사이언스학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.84
단국대,화학공학과,종합,기회균형선발,"기초생활, 차상위, 한부모",3.25
단국대,건축학부(건축공학전공),종합,농어촌학생,농어촌,2.99
단국대,경영학부,종합,농어촌학생,농어촌,2.41
단국대,경제학과,종합,농어촌학생,농어촌,2.94
단국대,고분자시스템공학부(고분자공학전공),종합,농어촌학생,농어촌,3.51
단국대,고분자시스템공학부(융합소재공학전공),종합,농어촌학생,농어촌,2.96
