대학명,학과명,전형명,년도,합격 등급
성신여대,컴퓨터공학과,학교생활우수자전형,2024,2.52
성신여대,컴퓨터공학과,자기주도인재전형,2024,2.98
성신여대,컴퓨터공학과,학교생활우수자전형,2023,2.77
성신여대,컴퓨터공학과,자기주도인재전형,2023,3.23
성신여대,프랑스어문·문화학과,학교생활우수자전형,2025,3.12
성신여대,프랑스어문·문화학과,자기주도인재전형,2025,4.37
성신여대,프랑스어문·문화학과,자기주도인재전형,2023,5.25
성신여대,프랑스어문문화학과,학교생활우수자전형,2024,3.22
성신여대,프랑스어문문화학과,자기주도인재전형,2024,4.49
성신여대,한문교육과,자기주도인재전형,2025,3.13
성신여대,한문교육과,자기주도인재전형,2024,3.96
성신여대,화학·에너지융합학부,학교생활우수자전형,2025,2.76
성신여대,화학·에너지융합학부,자기주도인재전형,2025,2.75
성신여대,화학·에너지융합학부,학교생활우수자전형,2023,2.81
성신여대,화학·에너지융합학부,자기주도인재전형,2023,3.15
성신여대,화학에너지융합학부,학교생활우수자전형,2024,2.65
성신여대,화학에너지융합학부,자기주도인재전형,2024,3.01
세명대,간호학과,SMU의료인재전형,2025,3.93
세명대,간호학과,학생부종합전형,2024,3.87
세명대,간호학과,학생부종합전형,2023,3
세명대,경찰학과,학생부종합전형,2023,5
세명대,동물보건학과,학생부종합전형,2024,5.6
세명대,사회복지학과,학생부종합전형,2023,5.4
세명대,임상병리학과,SMU의료인재전형,2025,4.4
세명대,임상병리학과,학생부종합전형,2024,4.6
세명대,임상병리학과,학생부종합전형,2023,4.7
세명대,작업치료학과,SMU의료인재전형,2025,5.6
세명대,작업치료학과,학생부종합전형,2024,5.6
세명대,작업치료학과,학생부종합전형,2023,5.7
세명대,한의예과,SMU의료인재전형,2025,1.7
세명대,한의예과,학생부종합전형,2024,1.4
세명대,한의예과,학생부종합전형,2023,1.85
세종대,AI로봇학과,세종창의인재전형(면접형),2025,3.03
세종대,AI로봇학과,세종창의인재전형(서류형),2025,2.65
세종대,AI로봇학과,세종창의인재전형(면접형),2024,3.03
세종대,AI로봇학과,세종창의인재전형(서류형),2024,2.89
세종대,AI융합전자공학과,세종창의인재전형(면접형),2025,2.83
세종대,AI융합전자공학과,세종창의인재전형(서류형),2025,2.61
세종대,건설환경공학과,세종창의인재전형(면접형),2025,2.76
세종대,건설환경공학과,세종창의인재전형(서류형),2025,2.49
세종대,건설환경공학과,세종창의인재전형(면접형),2024,3.14
세종대,건설환경공학과,세종창의인재전형(서류형),2024,2.63
세종대,건설환경공학과,세종창의인재전형(면접형),2023,2.91
세종대,건설환경공학과,세종창의인재전형(서류형),2023,2.84
세종대,건축공학과,세종창의인재전형(면접형),2025,2.79
세종대,건축공학과,세종창의인재전형(서류형),2025,2.28
세종대,건축공학과,세종창의인재전형(면접형),2024,3.03
세종대,건축공학과,세종창의인재전형(서류형),2024,3.61
세종대,건축공학과,세종창의인재전형(면접형),2023,2.85
세종대,건축공학과,세종창의인재전형(서류형),2023,
세종대,건축학과,세종창의인재전형(면접형),2025,2.61
세종대,건축학과,세종창의인재전형(서류형),2025,2.2
세종대,건축학과,세종창의인재전형(면접형),2024,2.72
세종대,건축학과,세종창의인재전형(서류형),2024,2.57
세종대,건축학과,세종창의인재전형(면접형),2023,2.55
세종대,건축학과,세종창의인재전형(서류형),2023,
세종대,경영학부,세종창의인재전형(면접형),2025,2.44
세종대,경영학부,세종창의인재전형(서류형),2025,2.33
세종대,경영학부,세종창의인재전형(면접형),2024,2.43
세종대,경영학부,세종창의인재전형(서류형),2024,2.34
세종대,경영학부,세종창의인재전형(면접형),2023,2.48
세종대,경영학부,세종창의인재전형(서류형),2023,2.07
세종대,경제학과,세종창의인재전형(면접형),2025,2.63
세종대,경제학과,세종창의인재전형(서류형),2025,2.8
세종대,경제학과,세종창의인재전형(면접형),2024,2.9
세종대,경제학과,세종창의인재전형(서류형),2024,2.24
세종대,경제학과,세종창의인재전형(면접형),2023,2.73
세종대,경제학과,세종창의인재전형(서류형),2023,
세종대,교육학과,세종창의인재전형(면접형),2025,2.52
세종대,교육학과,세종창의인재전형(서류형),2025,2.58
세종대,교육학과,세종창의인재전형(면접형),2024,2.24
세종대,교육학과,세종창의인재전형(서류형),2024,2.33
세종대,교육학과,세종창의인재전형(면접형),2023,
세종대,교육학과,세종창의인재전형(서류형),2023,
세종대,국방시스템공학과,국방시스템공학특별전형,2024,3.4
세종대,국방시스템공학과(남),국방시스템공학특별전형,2025,3.52
세종대,국방시스템공학과(여),국방시스템공학특별전형,2025,3.52
세종대,국어국문학과,세종창의인재전형(면접형),2025,2.67
세종대,국어국문학과,세종창의인재전형(서류형),2025,2.67
세종대,국어국문학과,세종창의인재전형(면접형),2024,2.95
세종대,국어국문학과,세종창의인재전형(서류형),2024,2.67
세종대,국어국문학과,세종창의인재전형(면접형),2023,
세종대,국어국문학과,세종창의인재전형(서류형),2023,
세종대,국제학부,세종창의인재전형(면접형),2025,2.78
세종대,국제학부,세종창의인재전형(서류형),2025,2.59
세종대,국제학부,세종창의인재전형(면접형),2024,3.4
세종대,국제학부,세종창의인재전형(서류형),2024,2.59
세종대,국제학부,세종창의인재전형(면접형),2023,3.62
세종대,국제학부,세종창의인재전형(서류형),2023,2.67
세종대,기계공학과,세종창의인재전형(면접형),2025,2.94
세종대,기계공학과,세종창의인재전형(서류형),2025,2.54
세종대,기계공학과,세종창의인재전형(면접형),2024,2.93
세종대,기계공학과,세종창의인재전형(서류형),2024,3.29
세종대,기계공학과,세종창의인재전형(면접형),2023,2.68
세종대,기계공학과,세종창의인재전형(서류형),2023,2.46
세종대,나노신소재공학과,세종창의인재전형(면접형),2025,2.76
세종대,나노신소재공학과,세종창의인재전형(서류형),2025,2.38
세종대,나노신소재공학과,세종창의인재전형(면접형),2024,2.88
세종대,나노신소재공학과,세종창의인재전형(서류형),2024,2.56
세종대,나노신소재공학과,세종창의인재전형(면접형),2023,2.57
세종대,나노신소재공학과,세종창의인재전형(서류형),2023,2.39
세종대,데이터사이언스학과,세종창의인재전형(면접형),2023,2.47
세종대,물리천문학과,세종창의인재전형(면접형),2025,2.54
세종대,물리천문학과,세종창의인재전형(서류형),2025,2.26
세종대,물리천문학과,세종창의인재전형(면접형),2024,2.82
세종대,물리천문학과,세종창의인재전형(서류형),2024,2.65
세종대,물리천문학과,세종창의인재전형(면접형),2023,2.63
세종대,물리천문학과,세종창의인재전형(서류형),2023,2.69
세종대,미디어커뮤니케이션학과,세종창의인재전형(면접형),2025,2.44
세종대,미디어커뮤니케이션학과,세종창의인재전형(서류형),2025,2.61
세종대,미디어커뮤니케이션학과,세종창의인재전형(면접형),2024,2.43
세종대,미디어커뮤니케이션학과,세종창의인재전형(서류형),2024,2.29
세종대,미디어커뮤니케이션학과,세종창의인재전형(면접형),2023,2.31
세종대,미디어커뮤니케이션학과,세종창의인재전형(서류형),2023,
세종대,반도체시스템공학과,세종창의인재전형(면접형),2025,2.74
세종대,반도체시스템공학과,세종창의인재전형(서류형),2025,2.62
세종대,반도체시스템공학과,세종창의인재전형(면접형),2024,2.76
세종대,반도체시스템공학과,세종창의인재전형(서류형),2024,2.57
세종대,반도체시스템공학과,세종창의인재전형(면접형),2023,2.66
세종대,반도체시스템공학과,세종창의인재전형(서류형),2023,2.5
세종대,법학과,세종창의인재전형(면접형),2025,2.73
세종대,법학과,세종창의인재전형(서류형),2025,2.45
세종대,법학과,세종창의인재전형(면접형),2024,2.96
세종대,법학과,세종창의인재전형(서류형),2024,2.53
세종대,법학부,세종창의인재전형(면접형),2023,2.3
세종대,법학부,세종창의인재전형(서류형),2023,
세종대,사이버국방(남),사이버국방특별전형,2025,2.99
세종대,사이버국방(여),사이버국방특별전형,2025,2.99
세종대,생명시스템학부,세종창의인재전형(면접형),2025,2.45
세종대,생명시스템학부,세종창의인재전형(서류형),2025,2.15
세종대,생명시스템학부,세종창의인재전형(면접형),2024,2.47
세종대,생명시스템학부,세종창의인재전형(서류형),2024,2.31
세종대,생명시스템학부,세종창의인재전형(면접형),2023,2.23
세종대,생명시스템학부,세종창의인재전형(서류형),2023,2.12
세종대,소프트웨어학과,세종창의인재전형(면접형),2024,2.92
세종대,소프트웨어학과,세종창의인재전형(서류형),2024,2.19
세종대,소프트웨어학과,세종창의인재전형(면접형),2023,2.55
세종대,수학통계학과,세종창의인재전형(면접형),2025,2.58
세종대,수학통계학과,세종창의인재전형(서류형),2025,2.17
세종대,수학통계학과,세종창의인재전형(면접형),2024,2.78
세종대,수학통계학과,세종창의인재전형(서류형),2024,2.47
세종대,수학통계학과,세종창의인재전형(면접형),2023,2.54
세종대,수학통계학과,세종창의인재전형(서류형),2023,
세종대,스마트생명산업융합학과,세종창의인재전형(면접형),2025,2.3
세종대,스마트생명산업융합학과,세종창의인재전형(서류형),2025,2.19
세종대,스마트생명산업융합학과,세종창의인재전형(면접형),2024,2.69
세종대,스마트생명산업융합학과,세종창의인재전형(서류형),2024,2.2
세종대,스마트생명산업융합학과,세종창의인재전형(면접형),2023,
세종대,스마트생명산업융합학과,세종창의인재전형(서류형),2023,
세종대,양자원자력공학과,세종창의인재전형(면접형),2025,2.46
세종대,양자원자력공학과,세종창의인재전형(서류형),2025,2.73
세종대,양자원자력공학과,세종창의인재전형(면접형),2024,2.3
세종대,양자원자력공학과,세종창의인재전형(서류형),2024,2.47
세종대,양자원자력공학과,세종창의인재전형(면접형),2023,
세종대,양자원자력공학과,세종창의인재전형(서류형),2023,
세종대,역사학과,세종창의인재전형(면접형),2025,2.64
세종대,역사학과,세종창의인재전형(서류형),2025,3.22
세종대,역사학과,세종창의인재전형(면접형),2024,2.57
세종대,역사학과,세종창의인재전형(서류형),2024,2.59
세종대,역사학과,세종창의인재전형(면접형),2023,
세종대,역사학과,세종창의인재전형(서류형),2023,
세종대,우주항공공학전공,세종창의인재전형(면접형),2023,2.46
세종대,우주항공공학전공,세종창의인재전형(서류형),2023,
세종대,우주항공드론공학부-우주항공공학전공,세종창의인재전형(면접형),2024,2.91
세종대,우주항공드론공학부-우주항공공학전공,세종창의인재전형(서류형),2024,3.08
세종대,우주항공드론공학부-지능형드론융합전공,세종창의인재전형(면접형),2024,3.27
세종대,우주항공드론공학부-지능형드론융합전공,세종창의인재전형(서류형),2024,3.32
세종대,우주항공시스템공학부우주항공공학전공,세종창의인재전형(면접형),2025,2.75
세종대,우주항공시스템공학부우주항공공학전공,세종창의인재전형(서류형),2025,2.5
세종대,우주항공시스템공학부지능형드론융합전공,세종창의인재전형(면접형),2025,3.21
세종대,우주항공시스템공학부지능형드론융합전공,세종창의인재전형(서류형),2025,3.05
세종대,인공지능데이터사이언스학과,세종창의인재전형(면접형),2025,2.81
세종대,인공지능데이터사이언스학과,세종창의인재전형(서류형),2025,2.62
세종대,인공지능데이터사이언스학과,세종창의인재전형(면접형),2024,2.76
세종대,인공지능데이터사이언스학과,세종창의인재전형(서류형),2024,2.76
세종대,인공지능학과,세종창의인재전형(면접형),2023,2.65
세종대,전자정보통신공학과,세종창의인재전형(면접형),2024,2.87
세종대,전자정보통신공학과,세종창의인재전형(서류형),2024,2.85
세종대,전자정보통신공학과,세종창의인재전형(면접형),2023,2.76
세종대,전자정보통신공학과,세종창의인재전형(서류형),2023,2.38
세종대,정보보호학과,세종창의인재전형(면접형),2025,2.32
세종대,정보보호학과,세종창의인재전형(서류형),2025,2.55
세종대,정보보호학과,세종창의인재전형(면접형),2024,2.38
세종대,정보보호학과,세종창의인재전형(서류형),2024,2.55
세종대,정보보호학과,세종창의인재전형(면접형),2023,2.59
세종대,지구자원시스템공학과,세종창의인재전형(면접형),2025,2.65
세종대,지구자원시스템공학과,세종창의인재전형(서류형),2025,2.7
세종대,지구자원시스템공학과,세종창의인재전형(면접형),2024,2.88
세종대,지구자원시스템공학과,세종창의인재전형(서류형),2024,2.78
세종대,지구자원시스템공학과,세종창의인재전형(면접형),2023,2.7
세종대,지구자원시스템공학과,세종창의인재전형(서류형),2023,
세종대,지능기전공학과,세종창의인재전형(면접형),2023,3
세종대,지능정보융합학과,세종창의인재전형(면접형),2025,3.01
세종대,지능정보융합학과,세종창의인재전형(서류형),2025,2.77
세종대,창의소프트학부(디자인이노베이션전공),세종창의인재전형(면접형),2023,2.85
세종대,창의소프트학부(만화애니메이션텍전공),세종창의인재전형(면접형),2023,2.61
세종대,창의소프트학부디자인이노베이션전공,세종창의인재전형(면접형),2025,3.22
세종대,창의소프트학부-디자인이노베이션전공,세종창의인재전형(면접형),2024,3.04
세종대,창의소프트학부만화애니메이션텍전공,세종창의인재전형(면접형),2025,2.66
세종대,창의소프트학부-만화애니메이션텍전공,세종창의인재전형(면접형),2024,3
세종대,컴퓨터공학과,세종창의인재전형(면접형),2025,2.89
세종대,컴퓨터공학과,세종창의인재전형(서류형),2025,2.36
세종대,컴퓨터공학과,세종창의인재전형(면접형),2024,2.76
세종대,컴퓨터공학과,세종창의인재전형(서류형),2024,2.29
세종대,컴퓨터공학과,세종창의인재전형(면접형),2023,2.37
세종대,콘텐츠소프트웨어학과,세종창의인재전형(면접형),2025,2.77
세종대,콘텐츠소프트웨어학과,세종창의인재전형(서류형),2025,2.51
세종대,행정학과,세종창의인재전형(면접형),2025,3.07
세종대,행정학과,세종창의인재전형(서류형),2025,2.98
세종대,행정학과,세종창의인재전형(면접형),2024,2.38
세종대,행정학과,세종창의인재전형(서류형),2024,2.53
세종대,행정학과,세종창의인재전형(면접형),2023,2.36
세종대,행정학과,세종창의인재전형(서류형),2023,
세종대,호텔관광외식경영학부,세종창의인재전형(면접형),2025,3.08
세종대,호텔관광외식경영학부,세종창의인재전형(서류형),2025,2.83
세종대,호텔관광외식경영학부,세종창의인재전형(면접형),2024,3.64
세종대,호텔관광외식경영학부,세종창의인재전형(서류형),2024,2.43
세종대,호텔관광외식경영학부,세종창의인재전형(면접형),2023,4.56
세종대,호텔관광외식경영학부,세종창의인재전형(서류형),2023,2.51
세종대,화학과,세종창의인재전형(면접형),2025,2.85
세종대,화학과,세종창의인재전형(서류형),2025,2.24
세종대,화학과,세종창의인재전형(면접형),2024,2.26
세종대,화학과,세종창의인재전형(서류형),2024,1.84
세종대,화학과,세종창의인재전형(면접형),2023,2.86
세종대,화학과,세종창의인재전형(서류형),2023,2.11
세종대,환경에너지공간융합학과,세종창의인재전형(면접형),2024,2.62
세종대,환경에너지공간융합학과,세종창의인재전형(서류형),2024,2.41
세종대,환경에너지공간융합학과,세종창의인재전형(면접형),2023,2.62
세종대,환경에너지공간융합학과,세종창의인재전형(서류형),2023,
세종대,환경융합공학과,세종창의인재전형(면접형),2025,2.58
세종대,환경융합공학과,세종창의인재전형(서류형),2025,2.37
숙명여대,가족자원경영학과,숙명인재(면접형)전형,2025,2.7
숙명여대,가족자원경영학과,숙명인재(면접형)전형,2024,4.4
숙명여대,가족자원경영학과,숙명인재II(면접형)전형,2023,3.45
숙명여대,경영학부,숙명인재(면접형)전형,2025,2.87
숙명여대,경영학부,숙명인재(면접형)전형,2024,2.57
숙명여대,경영학부,숙명인재II(면접형)전형,2023,2.73
숙명여대,경제학부,숙명인재(면접형)전형,2025,2.62
숙명여대,경제학부,숙명인재(면접형)전형,2024,2.87
숙명여대,경제학부,숙명인재II(면접형)전형,2023,2.69
숙명여대,교육학부,숙명인재(면접형)전형,2025,2.24
숙명여대,교육학부,숙명인재(면접형)전형,2024,2.76
숙명여대,교육학부,숙명인재II(면접형)전형,2023,2.61
숙명여대,글로벌협력전공,숙명인재(면접형)전형,2025,4.06
숙명여대,글로벌협력전공,숙명인재(면접형)전형,2024,4.29
숙명여대,글로벌협력전공,숙명인재II(면접형)전형,2023,3.61
숙명여대,기계시스템학부,숙명인재(면접형)전형,2025,2.86
숙명여대,기계시스템학부,숙명인재(서류형)전형,2024,2.83
숙명여대,기계시스템학부,숙명인재(서류형)전형,2023,3.52
숙명여대,기초공학부,숙명인재(서류형)전형,2024,3.15
숙명여대,기초공학부,숙명인재(서류형)전형,2023,3.06
숙명여대,데이터사이언스전공,소프트웨어인재전형,2025,2.73
숙명여대,데이터사이언스전공,숙명디지털융합인재전형,2024,2.66
숙명여대,데이터사이언스전공,숙명인재(서류형)전형,2023,3.04
숙명여대,독일언어·문화학과,숙명인재(면접형)전형,2025,4.69
숙명여대,독일언어·문화학과,숙명인재II(면접형)전형,2023,4.59
숙명여대,독일언어문화학과,숙명인재(면접형)전형,2024,3.81
숙명여대,르꼬르동블루외식경영전공,숙명인재(면접형)전형,2025,4.81
숙명여대,르꼬르동블루외식경영전공,숙명인재(면접형)전형,2024,3.86
숙명여대,르꼬르동블루외식경영전공,숙명인재II(면접형)전형,2023,3.19
숙명여대,문헌정보학과,숙명인재(면접형)전형,2025,2.3
숙명여대,문헌정보학과,숙명인재(면접형)전형,2024,2.55
숙명여대,문헌정보학과,숙명인재II(면접형)전형,2023,2.55
숙명여대,문화관광학전공,숙명인재(면접형)전형,2025,3.66
숙명여대,문화관광학전공,숙명인재(면접형)전형,2024,4.61
숙명여대,문화관광학전공,숙명인재II(면접형)전형,2023,4.03
숙명여대,미디어학부,숙명인재(면접형)전형,2025,2.74
숙명여대,미디어학부,숙명인재(면접형)전형,2024,2.27
숙명여대,미디어학부,숙명인재II(면접형)전형,2023,2.8
숙명여대,법학부,숙명인재(면접형)전형,2025,3.03
숙명여대,법학부,숙명인재(면접형)전형,2024,3.03
숙명여대,법학부,숙명인재II(면접형)전형,2023,3.15
숙명여대,사회심리학과,숙명인재(면접형)전형,2025,2.16
숙명여대,사회심리학과,숙명인재(면접형)전형,2024,2.31
숙명여대,사회심리학과,숙명인재II(면접형)전형,2023,2.29
숙명여대,생명시스템학부,숙명인재(면접형)전형,2025,2.59
숙명여대,생명시스템학부,숙명인재(서류형)전형,2024,2.43
숙명여대,생명시스템학부,숙명인재(서류형)전형,2023,2.16
숙명여대,소비자경제학과,숙명인재(면접형)전형,2025,2.72
숙명여대,소비자경제학과,숙명인재(면접형)전형,2024,3.94
숙명여대,소비자경제학과,숙명인재II(면접형)전형,2023,2.71
숙명여대,수학과,숙명인재(면접형)전형,2025,2.5
숙명여대,수학과,숙명인재(서류형)전형,2024,2.48
숙명여대,수학과,숙명인재(서류형)전형,2023,2.48
숙명여대,식품영양학과,숙명인재(면접형)전형,2025,2.42
숙명여대,식품영양학과,숙명인재(서류형)전형,2024,2.7
숙명여대,식품영양학과,숙명인재(서류형)전형,2023,2.45
숙명여대,신소재물리전공,숙명인재(면접형)전형,2025,2.63
숙명여대,신소재물리전공,숙명디지털융합인재전형,2024,2.74
숙명여대,신소재물리전공,숙명인재(서류형)전형,2023,2.56
숙명여대,아동복지학부,숙명인재(면접형)전형,2025,2.73
숙명여대,아동복지학부,숙명인재(면접형)전형,2024,4.03
숙명여대,아동복지학부,숙명인재II(면접형)전형,2023,3.17
숙명여대,앙트러프러너십전공,숙명인재(면접형)전형,2025,4.31
숙명여대,앙트러프러너십전공,숙명인재(면접형)전형,2024,4.45
숙명여대,앙트러프러너십전공,숙명인재II(면접형)전형,2023,4.43
숙명여대,약학부,숙명인재(면접형)전형,2025,1.76
숙명여대,약학부,숙명인재(면접형)전형,2024,2.1
숙명여대,약학부,숙명인재II(면접형)전형,2023,2.15
숙명여대,역사문화학과,숙명인재(면접형)전형,2025,2.52
숙명여대,역사문화학과,숙명인재(면접형)전형,2024,2.54
숙명여대,역사문화학과,숙명인재II(면접형)전형,2023,2.97
숙명여대,영어영문학전공,숙명인재(면접형)전형,2025,3.88
숙명여대,영어영문학전공,숙명인재(면접형)전형,2024,3.38
숙명여대,영어영문학전공,숙명인재II(면접형)전형,2023,3.07
숙명여대,의류학과,숙명인재(면접형)전형,2025,2.52
숙명여대,의류학과,숙명인재(서류형)전형,2024,2.21
숙명여대,의류학과,숙명인재(서류형)전형,2023,2.28
숙명여대,인공지능공학부,소프트웨어인재전형,2025,2.77
숙명여대,인공지능공학부,숙명디지털융합인재전형,2024,2.66
숙명여대,인공지능공학부,숙명인재(서류형)전형,2023,2.87
숙명여대,일본학과,숙명인재(면접형)전형,2025,4.48
숙명여대,일본학과,숙명인재(면접형)전형,2024,4.57
숙명여대,일본학과,숙명인재II(면접형)전형,2023,4.41
숙명여대,정치외교학과,숙명인재(면접형)전형,2025,2.53
숙명여대,정치외교학과,숙명인재(면접형)전형,2024,2.68
숙명여대,정치외교학과,숙명인재II(면접형)전형,2023,2.38
숙명여대,중어중문학부,숙명인재(면접형)전형,2025,4.13
숙명여대,중어중문학부,숙명인재(면접형)전형,2024,4.48
숙명여대,중어중문학부,숙명인재II(면접형)전형,2023,4.61
숙명여대,지능형전자시스템전공,숙명인재(면접형)전형,2025,2.87
숙명여대,지능형전자시스템전공,숙명디지털융합인재전형,2024,2.74
숙명여대,지능형전자시스템전공,숙명인재(서류형)전형,2023,2.6
숙명여대,컴퓨터과학전공,소프트웨어인재전형,2025,2.91
숙명여대,컴퓨터과학전공,숙명디지털융합인재전형,2024,2.85
숙명여대,컴퓨터과학전공,숙명인재(서류형)전형,2023,2.69
숙명여대,테슬(TESL)전공,숙명인재(면접형)전형,2025,3.03
숙명여대,테슬(TESL)전공,숙명인재(면접형)전형,2024,2.97
숙명여대,테슬(TESL)전공,숙명인재II(면접형)전형,2023,4.56
숙명여대,통계학과,숙명인재(면접형)전형,2025,2.7
숙명여대,통계학과,숙명인재(서류형)전형,2024,2.38
숙명여대,통계학과,숙명인재(서류형)전형,2023,2.53
숙명여대,프랑스언어·문화학과,숙명인재(면접형)전형,2025,4
숙명여대,프랑스언어·문화학과,숙명인재II(면접형)전형,2023,4.45
숙명여대,프랑스언어문화학과,숙명인재(면접형)전형,2024,4.34
숙명여대,한국어문학부,숙명인재(면접형)전형,2025,2.64
숙명여대,한국어문학부,숙명인재(면접형)전형,2024,2.94
숙명여대,한국어문학부,숙명인재II(면접형)전형,2023,3.27
숙명여대,행정학과,숙명인재(면접형)전형,2025,2.55
숙명여대,행정학과,숙명인재(면접형)전형,2024,2.56
숙명여대,행정학과,숙명인재II(면접형)전형,2023,2.94
숙명여대,홍보광고학과,숙명인재(면접형)전형,2025,2.67
숙명여대,홍보광고학과,숙명인재(면접형)전형,2024,3.13
숙명여대,홍보광고학과,숙명인재II(면접형)전형,2023,2.97
숙명여대,화공생명공학부,숙명인재(면접형)전형,2025,2.97
숙명여대,화공생명공학부,숙명인재(서류형)전형,2024,2.33
숙명여대,화공생명공학부,숙명인재(서류형)전형,2023,2.39
숙명여대,화학과,숙명인재(면접형)전형,2025,2.32
숙명여대,화학과,숙명인재(서류형)전형,2024,2.19
숙명여대,화학과,숙명인재(서류형)전형,2023,2.53
순천대,간호학과,일반학생전형,2024,3.68
순천대,건축학부,일반학생전형,2024,4.92
순천대,경영학과,일반학생전형,2024,4.98
순천대,경제무역학부,일반학생전형,2024,6.46
순천대,국어교육과,일반학생전형,2024,4.21
순천대,농생명과학과,일반학생전형,2024,5.95
순천대,농업경제학과,일반학생전형,2024,5.86
순천대,농업교육과,일반학생전형,2024,3.96
순천대,동물자원과학과,일반학생전형,2024,5.5
순천대,문예창작학과,일반학생전형,2024,5.25
순천대,물류학과,일반학생전형,2024,7.35
순천대,물리교육과,일반학생전형,2024,4.51
순천대,바이오한약자원학과,일반학생전형,2024,
순천대,법학과,일반학생전형,2024,6.08
순천대,사진미디어학과,일반학생전형,2024,
순천대,사학과,일반학생전형,2024,6.63
순천대,사회교육과,일반학생전형,2024,
순천대,사회복지학과,일반학생전형,2024,4.88
순천대,사회체육학과,일반학생전형,2024,5.17
순천대,산림자원조경학부,일반학생전형,2024,5.95
순천대,수학교육과,일반학생전형,2024,4.15
순천대,식품공학과,일반학생전형,2024,5.47
순천대,식품영양학과,일반학생전형,2024,4.91
순천대,영상디자인학과,일반학생전형,2024,5.07
순천대,영어교육과,일반학생전형,2024,3.71
순천대,원예학과,일반학생전형,2024,5.82
순천대,융합바이오시스템기계공학과,일반학생전형,2024,6.52
순천대,의생명과학과,일반학생전형,2024,
순천대,인공지능공학부,일반학생전형,2024,6.78
순천대,일본어일본문화학과,일반학생전형,2024,6.4
순천대,자유전공학부(인문사회자연),일반학생전형,2024,5.69
순천대,중어중문학과,일반학생전형,2024,6.69
순천대,철학과,일반학생전형,2024,7.09
순천대,첨단신소재공학과,일반학생전형,2024,6.84
순천대,컴퓨터공학과,일반학생전형,2024,5.1
순천대,컴퓨터교육과,일반학생전형,2024,4.58
순천대,토목공학과,일반학생전형,2024,6.28
순천대,패션디자인학과,일반학생전형,2024,
순천대,행정학과,일반학생전형,2024,5.86
순천대,화학공학과,일반학생전형,2024,6.85
순천대,화학과,일반학생전형,2024,
순천대,화학교육과,일반학생전형,2024,
순천대,환경공학과,일반학생전형,2024,6.59
순천대,환경교육과,일반학생전형,2024,5.41
순천대,회계학과,일반학생전형,2024,4.99
순천향대,AI·빅데이터학과,일반학생전형,2025,4.91
순천향대,AI·빅데이터학과,SW융합전형,2025,4.86
순천향대,AI빅데이터학과,일반학생전형,2024,4.72
순천향대,AI빅데이터학과,SW융합전형,2024,5.98
순천향대,IT금융경영학과,일반학생전형,2025,5.39
순천향대,IT금융경영학과,일반학생전형,2024,5.19
순천향대,간호학과,일반학생전형,2025,2.67
순천향대,간호학과,지역인재전형(종합),2025,2.87
순천향대,간호학과,일반학생전형,2024,2.49
순천향대,간호학과,지역인재전형,2024,2.49
순천향대,건축학과(5),일반학생전형,2025,4.43
순천향대,건축학과(5),일반학생전형,2024,4.37
순천향대,경영학과,일반학생전형,2025,4.36
순천향대,경영학과,일반학생전형,2024,4.58
순천향대,경제금융학과,일반학생전형,2025,4.87
순천향대,경제금융학과,일반학생전형,2024,4.7
순천향대,경찰행정학과,일반학생전형,2025,3.1
순천향대,경찰행정학과,일반학생전형,2024,3.74
순천향대,관광경영학과,일반학생전형,2025,4.78
순천향대,관광경영학과,일반학생전형,2024,5.32
순천향대,국제통상학과,일반학생전형,2025,5.12
순천향대,국제통상학과,일반학생전형,2024,5.08
순천향대,글로벌문화산업학과,일반학생전형,2025,4.74
순천향대,글로벌문화산업학과,일반학생전형,2024,4.56
순천향대,기계공학과,일반학생전형,2025,4.8
순천향대,기계공학과,일반학생전형,2024,5.29
순천향대,나노화학공학과,일반학생전형,2025,4.79
순천향대,나노화학공학과,일반학생전형,2024,4.17
순천향대,디스플레이신소재공학과,일반학생전형,2025,5.41
순천향대,디스플레이신소재공학과,일반학생전형,2024,5.55
순천향대,메타버스&게임학과,일반학생전형,2025,5.12
순천향대,메타버스&게임학과,SW융합전형,2025,4.97
순천향대,메타버스&게임학과,일반학생전형,2024,5.15
순천향대,메타버스&게임학과,SW융합전형,2024,4.62
순천향대,미디어커뮤니케이션학과,일반학생전형,2025,4.41
순천향대,미디어커뮤니케이션학과,일반학생전형,2024,4.36
순천향대,법학과,일반학생전형,2025,4.15
순천향대,법학과,일반학생전형,2024,4.18
순천향대,보건행정경영학과,일반학생전형,2025,4.65
순천향대,보건행정경영학과,일반학생전형,2024,4.04
순천향대,사물인터넷학과,일반학생전형,2025,5.77
순천향대,사물인터넷학과,SW융합전형,2025,7.61
순천향대,사물인터넷학과,일반학생전형,2024,5.55
순천향대,사물인터넷학과,SW융합전형,2024,5.76
순천향대,사회복지학과,일반학생전형,2025,4.88
순천향대,사회복지학과,일반학생전형,2024,5.04
순천향대,생명과학과,일반학생전형,2025,4.77
순천향대,생명과학과,일반학생전형,2024,4.15
순천향대,스마트자동차학과,일반학생전형,2025,5.67
순천향대,스마트자동차학과,일반학생전형,2024,4.76
순천향대,스포츠과학과,일반학생전형,2025,4.35
순천향대,스포츠과학과,일반학생전형,2024,4.42
순천향대,스포츠의학과,일반학생전형,2025,4.28
순천향대,스포츠의학과,일반학생전형,2024,3.37
순천향대,식품영양학과,일반학생전형,2025,4.75
